fundingTime,funding_interval_hours,fundingRate,timestamp
1730880000000,8,0.0001,2024-11-06 08:00:00.000
1730908800000,8,0.0001,2024-11-06 16:00:00.000
1730937600000,8,0.0001,2024-11-07 00:00:00.000
1730966400000,8,0.00014885,2024-11-07 08:00:00.000
1730995200000,8,0.0001,2024-11-07 16:00:00.000
1731024000000,8,0.0001,2024-11-08 00:00:00.000
1731052800000,8,0.0001,2024-11-08 08:00:00.000
1731081600000,8,0.0001,2024-11-08 16:00:00.000
1731110400000,8,0.0001,2024-11-09 00:00:00.000
1731139200000,8,0.0001,2024-11-09 08:00:00.000
1731168000000,8,0.0001,2024-11-09 16:00:00.000
1731196800000,8,0.0001,2024-11-10 00:00:00.000
1731225600000,8,0.0001,2024-11-10 08:00:00.000
1731254400000,8,0.00026708,2024-11-10 16:00:00.000
1731283200001,8,0.00028976,2024-11-11 00:00:00.001
1731312000000,8,0.0001881,2024-11-11 08:00:00.000
1731340800000,8,0.00017298,2024-11-11 16:00:00.000
1731369600002,8,0.00017687,2024-11-12 00:00:00.002
1731398400000,8,0.0005762,2024-11-12 08:00:00.000
1731427200000,8,0.00046001,2024-11-12 16:00:00.000
1731456000000,8,0.00013607,2024-11-13 00:00:00.000
1731484800010,8,0.00033556,2024-11-13 08:00:00.010
1731513600000,8,0.00012894,2024-11-13 16:00:00.000
1731542400001,8,0.0001058,2024-11-14 00:00:00.001
1731571200000,8,0.0001,2024-11-14 08:00:00.000
1731600000000,8,0.0001,2024-11-14 16:00:00.000
1731628800000,8,0.00013133,2024-11-15 00:00:00.000
1731657600000,8,0.00013108,2024-11-15 08:00:00.000
1731686400000,8,0.0001,2024-11-15 16:00:00.000
1731715200001,8,0.00018215,2024-11-16 00:00:00.001
1731744000001,8,0.0001,2024-11-16 08:00:00.001
1731772800000,8,0.00011351,2024-11-16 16:00:00.000
1731801600000,8,0.0001,2024-11-17 00:00:00.000
1731830400000,8,0.0001,2024-11-17 08:00:00.000
1731859200001,8,0.00019685,2024-11-17 16:00:00.001
1731888000000,8,0.00019865,2024-11-18 00:00:00.000
1731916800000,8,0.00031651,2024-11-18 08:00:00.000
1731945600000,8,0.00019762,2024-11-18 16:00:00.000
1731974400000,8,0.00040458,2024-11-19 00:00:00.000
1732003200000,8,0.00021234,2024-11-19 08:00:00.000
1732032000000,8,0.00015353,2024-11-19 16:00:00.000
1732060800003,8,0.00017369,2024-11-20 00:00:00.003
1732089600000,8,0.00019505,2024-11-20 08:00:00.000
1732118400000,8,0.00013619,2024-11-20 16:00:00.000
1732147200001,8,0.0001,2024-11-21 00:00:00.001
1732176000000,8,0.0001,2024-11-21 08:00:00.000
1732204800001,8,0.00020146,2024-11-21 16:00:00.001
1732233600000,8,0.0003418,2024-11-22 00:00:00.000
1732262400000,8,0.00029201,2024-11-22 08:00:00.000
1732291200001,8,0.00022123,2024-11-22 16:00:00.001
1732320000000,8,0.00015103,2024-11-23 00:00:00.000
1732348800000,8,0.00032558,2024-11-23 08:00:00.000
1732377600000,8,0.00037006,2024-11-23 16:00:00.000
1732406400001,8,0.00027011,2024-11-24 00:00:00.001
1732435200000,8,0.00023721,2024-11-24 08:00:00.000
1732464000000,8,0.00027264,2024-11-24 16:00:00.000
1732492800000,8,0.00017259,2024-11-25 00:00:00.000
1732521600000,8,0.00023935,2024-11-25 08:00:00.000
1732550400000,8,0.00031797,2024-11-25 16:00:00.000
1732579200000,8,0.0002448,2024-11-26 00:00:00.000
1732608000000,8,0.0001227,2024-11-26 08:00:00.000
1732636800000,8,0.0001819,2024-11-26 16:00:00.000
1732665600000,8,0.00021068,2024-11-27 00:00:00.000
1732694400000,8,0.00020895,2024-11-27 08:00:00.000
1732723200001,8,0.00015706,2024-11-27 16:00:00.001
1732752000000,8,0.00015948,2024-11-28 00:00:00.000
1732780800000,8,0.0001647,2024-11-28 08:00:00.000
1732809600000,8,0.0001,2024-11-28 16:00:00.000
1732838400000,8,0.0001,2024-11-29 00:00:00.000
1732867200000,8,0.00015354,2024-11-29 08:00:00.000
1732896000000,8,0.0001,2024-11-29 16:00:00.000
1732924800000,8,0.00017097,2024-11-30 00:00:00.000
1732953600000,8,0.0002474,2024-11-30 08:00:00.000
1732982400000,8,0.00012425,2024-11-30 16:00:00.000
1733011200000,8,0.00011863,2024-12-01 00:00:00.000
1733040000000,8,0.00013737,2024-12-01 08:00:00.000
1733068800000,8,0.00015064,2024-12-01 16:00:00.000
1733097600001,8,0.00036131,2024-12-02 00:00:00.001
1733126400001,8,0.0002931,2024-12-02 08:00:00.001
1733155200000,8,0.00028383,2024-12-02 16:00:00.000
1733184000000,8,0.00026464,2024-12-03 00:00:00.000
1733212800000,8,0.00034689,2024-12-03 08:00:00.000
1733241600000,8,0.00014297,2024-12-03 16:00:00.000
1733270400000,8,0.00018732,2024-12-04 00:00:00.000
1733299200000,8,0.00015899,2024-12-04 08:00:00.000
1733328000000,8,0.00019842,2024-12-04 16:00:00.000
1733356800001,8,0.00023652,2024-12-05 00:00:00.001
1733385600000,8,0.00049482,2024-12-05 08:00:00.000
1733414400000,8,0.00031177,2024-12-05 16:00:00.000
1733443200000,8,0.00014294,2024-12-06 00:00:00.000
1733472000000,8,0.0002554,2024-12-06 08:00:00.000
1733500800000,8,0.0002635,2024-12-06 16:00:00.000
1733529600000,8,0.0003059,2024-12-07 00:00:00.000
1733558400000,8,0.00024299,2024-12-07 08:00:00.000
1733587200000,8,0.00023099,2024-12-07 16:00:00.000
1733616000000,8,0.00020864,2024-12-08 00:00:00.000
1733644800000,8,0.00023941,2024-12-08 08:00:00.000
1733673600000,8,0.00018574,2024-12-08 16:00:00.000
1733702400000,8,0.00020272,2024-12-09 00:00:00.000
1733731200000,8,0.0001,2024-12-09 08:00:00.000
1733760000001,8,0.00013421,2024-12-09 16:00:00.001
1733788800007,8,0.0001,2024-12-10 00:00:00.007
1733817600000,8,0.0001,2024-12-10 08:00:00.000
1733846400000,8,0.0001,2024-12-10 16:00:00.000
1733875200000,8,0.0001,2024-12-11 00:00:00.000
1733904000000,8,0.0001,2024-12-11 08:00:00.000
1733932800001,8,0.0001,2024-12-11 16:00:00.001
1733961600001,8,0.0001,2024-12-12 00:00:00.001
1733990400000,8,0.0001,2024-12-12 08:00:00.000
1734019200001,8,0.0001,2024-12-12 16:00:00.001
1734048000000,8,0.0001,2024-12-13 00:00:00.000
1734076800000,8,0.0001,2024-12-13 08:00:00.000
1734105600001,8,0.0001,2024-12-13 16:00:00.001
1734134400000,8,0.0001,2024-12-14 00:00:00.000
1734163200000,8,0.0001,2024-12-14 08:00:00.000
1734192000000,8,0.0001,2024-12-14 16:00:00.000
1734220800000,8,0.0001,2024-12-15 00:00:00.000
1734249600000,8,0.0001,2024-12-15 08:00:00.000
1734278400000,8,9.404e-05,2024-12-15 16:00:00.000
1734307200000,8,8.662e-05,2024-12-16 00:00:00.000
1734336000001,8,0.0001,2024-12-16 08:00:00.001
1734364800000,8,0.0001,2024-12-16 16:00:00.000
1734393600000,8,0.0001,2024-12-17 00:00:00.000
1734422400000,8,0.0001,2024-12-17 08:00:00.000
1734451200000,8,0.0001,2024-12-17 16:00:00.000
1734480000000,8,8.046e-05,2024-12-18 00:00:00.000
1734508800000,8,0.0001,2024-12-18 08:00:00.000
1734537600000,8,0.0001,2024-12-18 16:00:00.000
1734566400000,8,6.104e-05,2024-12-19 00:00:00.000
1734595200000,8,7.438e-05,2024-12-19 08:00:00.000
1734624000000,8,7.373e-05,2024-12-19 16:00:00.000
1734652800000,8,0.0001,2024-12-20 00:00:00.000
1734681600001,8,0.0001,2024-12-20 08:00:00.001
1734710400014,8,0.0001,2024-12-20 16:00:00.014
1734739200000,8,6.352e-05,2024-12-21 00:00:00.000
1734768000000,8,0.0001,2024-12-21 08:00:00.000
1734796800001,8,0.0001,2024-12-21 16:00:00.001
1734825600000,8,0.0001,2024-12-22 00:00:00.000
1734854400000,8,0.0001,2024-12-22 08:00:00.000
1734883200000,8,5.37e-05,2024-12-22 16:00:00.000
1734912000000,8,5.686e-05,2024-12-23 00:00:00.000
1734940800000,8,5.398e-05,2024-12-23 08:00:00.000
1734969600001,8,8.674e-05,2024-12-23 16:00:00.001
1734998400000,8,0.0001,2024-12-24 00:00:00.000
1735027200000,8,8.121e-05,2024-12-24 08:00:00.000
1735056000001,8,2.757e-05,2024-12-24 16:00:00.001
1735084800001,8,4.454e-05,2024-12-25 00:00:00.001
1735113600000,8,6.55e-05,2024-12-25 08:00:00.000
1735142400000,8,1.254e-05,2024-12-25 16:00:00.000
1735171200000,8,0.0001,2024-12-26 00:00:00.000
1735200000000,8,0.0001,2024-12-26 08:00:00.000
1735228800000,8,6.305e-05,2024-12-26 16:00:00.000
1735257600000,8,0.0001,2024-12-27 00:00:00.000
1735286400000,8,8.428e-05,2024-12-27 08:00:00.000
1735315200000,8,5.349e-05,2024-12-27 16:00:00.000
1735344000001,8,0.0001,2024-12-28 00:00:00.001
1735372800000,8,0.0001,2024-12-28 08:00:00.000
1735401600000,8,9.336e-05,2024-12-28 16:00:00.000
1735430400000,8,5.941e-05,2024-12-29 00:00:00.000
1735459200000,8,5.146e-05,2024-12-29 08:00:00.000
1735488000000,8,9.485e-05,2024-12-29 16:00:00.000
1735516800000,8,0.0001,2024-12-30 00:00:00.000
1735545600001,8,0.0001,2024-12-30 08:00:00.001
1735574400000,8,0.0001,2024-12-30 16:00:00.000
1735603200000,8,0.0001,2024-12-31 00:00:00.000
1735632000000,8,8.514e-05,2024-12-31 08:00:00.000
1735660800000,8,0.0001,2024-12-31 16:00:00.000
1735689600015,8,0.0001,2025-01-01 00:00:00.015
1735718400000,8,0.0001,2025-01-01 08:00:00.000
1735747200001,8,0.0001,2025-01-01 16:00:00.001
1735776000000,8,0.0001,2025-01-02 00:00:00.000
1735804800006,8,0.0001,2025-01-02 08:00:00.006
1735833600000,8,0.0001,2025-01-02 16:00:00.000
1735862400000,8,0.0001,2025-01-03 00:00:00.000
1735891200000,8,0.0001,2025-01-03 08:00:00.000
1735920000000,8,0.0001,2025-01-03 16:00:00.000
1735948800000,8,0.0001,2025-01-04 00:00:00.000
1735977600000,8,0.0001,2025-01-04 08:00:00.000
1736006400000,8,0.0001,2025-01-04 16:00:00.000
1736035200000,8,0.0001,2025-01-05 00:00:00.000
1736064000000,8,0.0001,2025-01-05 08:00:00.000
1736092800000,8,0.0001,2025-01-05 16:00:00.000
1736121600000,8,0.0001,2025-01-06 00:00:00.000
1736150400001,8,0.0001,2025-01-06 08:00:00.001
1736179200000,8,0.0001,2025-01-06 16:00:00.000
1736208000000,8,0.0001,2025-01-07 00:00:00.000
1736236800000,8,0.0001,2025-01-07 08:00:00.000
1736265600008,8,0.0001,2025-01-07 16:00:00.008
1736294400001,8,9.658e-05,2025-01-08 00:00:00.001
1736323200000,8,0.0001,2025-01-08 08:00:00.000
1736352000000,8,0.0001,2025-01-08 16:00:00.000
1736380800000,8,6.609e-05,2025-01-09 00:00:00.000
1736409600000,8,0.0001,2025-01-09 08:00:00.000
1736438400000,8,0.0001,2025-01-09 16:00:00.000
1736467200000,8,7.573e-05,2025-01-10 00:00:00.000
1736496000000,8,6.162e-05,2025-01-10 08:00:00.000
1736524800000,8,0.0001,2025-01-10 16:00:00.000
1736553600000,8,6.574e-05,2025-01-11 00:00:00.000
1736582400000,8,5.65e-05,2025-01-11 08:00:00.000
1736611200000,8,0.0001,2025-01-11 16:00:00.000
1736640000000,8,0.0001,2025-01-12 00:00:00.000
1736668800000,8,0.0001,2025-01-12 08:00:00.000
1736697600000,8,8.134e-05,2025-01-12 16:00:00.000
1736726400000,8,0.0001,2025-01-13 00:00:00.000
1736755200000,8,9.353e-05,2025-01-13 08:00:00.000
1736784000000,8,3.392e-05,2025-01-13 16:00:00.000
1736812800000,8,5.423e-05,2025-01-14 00:00:00.000
1736841600000,8,7.452e-05,2025-01-14 08:00:00.000
1736870400000,8,7.652e-05,2025-01-14 16:00:00.000
1736899200000,8,4.503e-05,2025-01-15 00:00:00.000
1736928000000,8,5.924e-05,2025-01-15 08:00:00.000
1736956800000,8,5.443e-05,2025-01-15 16:00:00.000
1736985600000,8,0.0001,2025-01-16 00:00:00.000
1737014400000,8,8.311e-05,2025-01-16 08:00:00.000
1737043200000,8,5.275e-05,2025-01-16 16:00:00.000
1737072000004,8,0.0001,2025-01-17 00:00:00.004
1737100800000,8,0.0001,2025-01-17 08:00:00.000
1737129600008,8,0.0001,2025-01-17 16:00:00.008
1737158400000,8,0.0001,2025-01-18 00:00:00.000
1737187200007,8,0.0001,2025-01-18 08:00:00.007
1737216000000,8,0.0001,2025-01-18 16:00:00.000
1737244800000,8,0.0001,2025-01-19 00:00:00.000
1737273600000,8,0.0001,2025-01-19 08:00:00.000
1737302400000,8,0.0001,2025-01-19 16:00:00.000
1737331200000,8,0.0001,2025-01-20 00:00:00.000
1737360000009,8,0.0001,2025-01-20 08:00:00.009
1737388800000,8,0.0001,2025-01-20 16:00:00.000
1737417600000,8,0.0001,2025-01-21 00:00:00.000
1737446400000,8,0.0001,2025-01-21 08:00:00.000
1737475200000,8,0.0001,2025-01-21 16:00:00.000
1737504000000,8,0.0001,2025-01-22 00:00:00.000
1737532800000,8,0.0001,2025-01-22 08:00:00.000
1737561600000,8,0.0001,2025-01-22 16:00:00.000
1737590400001,8,0.0001,2025-01-23 00:00:00.001
1737619200000,8,0.0001,2025-01-23 08:00:00.000
1737648000000,8,0.0001,2025-01-23 16:00:00.000
1737676800000,8,0.0001,2025-01-24 00:00:00.000
1737705600000,8,0.0001,2025-01-24 08:00:00.000
1737734400000,8,0.0001,2025-01-24 16:00:00.000
1737763200000,8,6.904e-05,2025-01-25 00:00:00.000
1737792000000,8,7.065e-05,2025-01-25 08:00:00.000
1737820800001,8,8.41e-05,2025-01-25 16:00:00.001
1737849600000,8,9.663e-05,2025-01-26 00:00:00.000
1737878400000,8,9.725e-05,2025-01-26 08:00:00.000
1737907200000,8,3.849e-05,2025-01-26 16:00:00.000
1737936000000,8,-2.76e-06,2025-01-27 00:00:00.000
1737964800000,8,3.922e-05,2025-01-27 08:00:00.000
1737993600000,8,3.069e-05,2025-01-27 16:00:00.000
1738022400000,8,0.0001,2025-01-28 00:00:00.000
1738051200000,8,4.046e-05,2025-01-28 08:00:00.000
1738080000000,8,5.904e-05,2025-01-28 16:00:00.000
1738108800000,8,0.0001,2025-01-29 00:00:00.000
1738137600000,8,6.567e-05,2025-01-29 08:00:00.000
1738166400000,8,8.686e-05,2025-01-29 16:00:00.000
1738195200000,8,2.287e-05,2025-01-30 00:00:00.000
1738224000000,8,0.0001,2025-01-30 08:00:00.000
1738252800000,8,7.055e-05,2025-01-30 16:00:00.000
1738281600000,8,9.386e-05,2025-01-31 00:00:00.000
1738310400000,8,7.998e-05,2025-01-31 08:00:00.000
1738339200000,8,0.0001,2025-01-31 16:00:00.000
1738368000000,8,8.432e-05,2025-02-01 00:00:00.000
1738396800000,8,9.742e-05,2025-02-01 08:00:00.000
1738425600000,8,3.573e-05,2025-02-01 16:00:00.000
1738454400001,8,7.609e-05,2025-02-02 00:00:00.001
1738483200000,8,0.0001,2025-02-02 08:00:00.000
1738512000000,8,2.6e-05,2025-02-02 16:00:00.000
1738540800000,8,3.237e-05,2025-02-03 00:00:00.000
1738569600000,8,-0.00016657,2025-02-03 08:00:00.000
1738598400000,8,-0.00025121,2025-02-03 16:00:00.000
1738627200000,8,-0.00010653,2025-02-04 00:00:00.000
1738656000001,8,1.07e-05,2025-02-04 08:00:00.001
1738684800000,8,-8.177e-05,2025-02-04 16:00:00.000
1738713600001,8,-8.329e-05,2025-02-05 00:00:00.001
1738742400001,8,5.754e-05,2025-02-05 08:00:00.001
1738771200000,8,-2.404e-05,2025-02-05 16:00:00.000
1738800000001,8,4.939e-05,2025-02-06 00:00:00.001
1738828800001,8,-5.35e-06,2025-02-06 08:00:00.001
1738857600000,8,-7.747e-05,2025-02-06 16:00:00.000
1738886400000,8,2.439e-05,2025-02-07 00:00:00.000
1738915200000,8,2.905e-05,2025-02-07 08:00:00.000
1738944000000,8,-1.197e-05,2025-02-07 16:00:00.000
1738972800000,8,-1.894e-05,2025-02-08 00:00:00.000
1739001600000,8,9.532e-05,2025-02-08 08:00:00.000
1739030400000,8,6.93e-05,2025-02-08 16:00:00.000
1739059200000,8,-3.64e-06,2025-02-09 00:00:00.000
1739088000000,8,5.479e-05,2025-02-09 08:00:00.000
1739116800000,8,5.02e-05,2025-02-09 16:00:00.000
1739145600000,8,9.11e-06,2025-02-10 00:00:00.000
1739174400000,8,7.074e-05,2025-02-10 08:00:00.000
1739203200000,8,5.396e-05,2025-02-10 16:00:00.000
1739232000000,8,-5.72e-06,2025-02-11 00:00:00.000
1739260800000,8,4.26e-05,2025-02-11 08:00:00.000
1739289600000,8,-1.236e-05,2025-02-11 16:00:00.000
1739318400000,8,6.151e-05,2025-02-12 00:00:00.000
1739347200000,8,3.35e-05,2025-02-12 08:00:00.000
1739376000001,8,8.407e-05,2025-02-12 16:00:00.001
1739404800001,8,9.54e-05,2025-02-13 00:00:00.001
1739433600000,8,0.0001,2025-02-13 08:00:00.000
1739462400001,8,1.027e-05,2025-02-13 16:00:00.001
1739491200000,8,2.39e-06,2025-02-14 00:00:00.000
1739520000001,8,8.242e-05,2025-02-14 08:00:00.001
1739548800000,8,7.834e-05,2025-02-14 16:00:00.000
1739577600000,8,4.385e-05,2025-02-15 00:00:00.000
1739606400000,8,3.822e-05,2025-02-15 08:00:00.000
1739635200000,8,8.44e-06,2025-02-15 16:00:00.000
1739664000000,8,3.859e-05,2025-02-16 00:00:00.000
1739692800000,8,5.945e-05,2025-02-16 08:00:00.000
1739721600000,8,3.775e-05,2025-02-16 16:00:00.000
1739750400000,8,3.649e-05,2025-02-17 00:00:00.000
1739779200000,8,5.61e-05,2025-02-17 08:00:00.000
1739808000000,8,0.0001,2025-02-17 16:00:00.000
1739836800000,8,4.742e-05,2025-02-18 00:00:00.000
1739865600000,8,-1.595e-05,2025-02-18 08:00:00.000
1739894400000,8,5.441e-05,2025-02-18 16:00:00.000
1739923200000,8,4.964e-05,2025-02-19 00:00:00.000
1739952000000,8,7.273e-05,2025-02-19 08:00:00.000
1739980800000,8,3.185e-05,2025-02-19 16:00:00.000
1740009600000,8,-2.07e-06,2025-02-20 00:00:00.000
1740038400000,8,5.629e-05,2025-02-20 08:00:00.000
1740067200000,8,6.405e-05,2025-02-20 16:00:00.000
1740096000001,8,3.574e-05,2025-02-21 00:00:00.001
1740124800000,8,6.624e-05,2025-02-21 08:00:00.000
1740153600000,8,4.228e-05,2025-02-21 16:00:00.000
1740182400000,8,3.254e-05,2025-02-22 00:00:00.000
1740211200000,8,-1.427e-05,2025-02-22 08:00:00.000
1740240000000,8,3.41e-05,2025-02-22 16:00:00.000
1740268800000,8,9.726e-05,2025-02-23 00:00:00.000
1740297600000,8,3.796e-05,2025-02-23 08:00:00.000
1740326400000,8,2.13e-06,2025-02-23 16:00:00.000
1740355200000,8,7.127e-05,2025-02-24 00:00:00.000
1740384000000,8,9.24e-06,2025-02-24 08:00:00.000
1740412800000,8,3.082e-05,2025-02-24 16:00:00.000
1740441600000,8,-3.589e-05,2025-02-25 00:00:00.000
1740470400000,8,4.71e-06,2025-02-25 08:00:00.000
1740499200000,8,2.913e-05,2025-02-25 16:00:00.000
1740528000000,8,1.86e-05,2025-02-26 00:00:00.000
1740556800000,8,6.103e-05,2025-02-26 08:00:00.000
1740585600000,8,3.433e-05,2025-02-26 16:00:00.000
1740614400001,8,8.515e-05,2025-02-27 00:00:00.001
1740643200000,8,0.0001,2025-02-27 08:00:00.000
1740672000000,8,5.027e-05,2025-02-27 16:00:00.000
1740700800001,8,4.097e-05,2025-02-28 00:00:00.001
1740729600000,8,1.219e-05,2025-02-28 08:00:00.000
1740758400000,8,1.248e-05,2025-02-28 16:00:00.000
1740787200000,8,4.855e-05,2025-03-01 00:00:00.000
1740816000000,8,-1.061e-05,2025-03-01 08:00:00.000
1740844800001,8,-9.31e-06,2025-03-01 16:00:00.001
1740873600000,8,3.173e-05,2025-03-02 00:00:00.000
1740902400000,8,6.221e-05,2025-03-02 08:00:00.000
1740931200000,8,6.102e-05,2025-03-02 16:00:00.000
1740960000001,8,-7.88e-06,2025-03-03 00:00:00.001
1740988800000,8,3.061e-05,2025-03-03 08:00:00.000
1741017600000,8,6.25e-06,2025-03-03 16:00:00.000
1741046400001,8,-4.308e-05,2025-03-04 00:00:00.001
1741075200005,8,-3.762e-05,2025-03-04 08:00:00.005
1741104000000,8,2.04e-06,2025-03-04 16:00:00.000
1741132800000,8,6.417e-05,2025-03-05 00:00:00.000
1741161600000,8,7.146e-05,2025-03-05 08:00:00.000
1741190400000,8,2.539e-05,2025-03-05 16:00:00.000
1741219200000,8,-1.037e-05,2025-03-06 00:00:00.000
1741248000001,8,1.125e-05,2025-03-06 08:00:00.001
1741276800000,8,2.685e-05,2025-03-06 16:00:00.000
1741305600000,8,-2.474e-05,2025-03-07 00:00:00.000
1741334400001,8,2.874e-05,2025-03-07 08:00:00.001
1741363200000,8,5.628e-05,2025-03-07 16:00:00.000
1741392000000,8,3.124e-05,2025-03-08 00:00:00.000
1741420800001,8,3.76e-05,2025-03-08 08:00:00.001
1741449600001,8,6.837e-05,2025-03-08 16:00:00.001
1741478400001,8,6.871e-05,2025-03-09 00:00:00.001
1741507200000,8,3.637e-05,2025-03-09 08:00:00.000
1741536000000,8,-1.3e-07,2025-03-09 16:00:00.000
1741564800000,8,-4.249e-05,2025-03-10 00:00:00.000
1741593600000,8,2.575e-05,2025-03-10 08:00:00.000
1741622400000,8,3.433e-05,2025-03-10 16:00:00.000
1741651200000,8,-4.045e-05,2025-03-11 00:00:00.000
1741680000000,8,2.173e-05,2025-03-11 08:00:00.000
1741708800001,8,7.553e-05,2025-03-11 16:00:00.001
1741737600000,8,1.672e-05,2025-03-12 00:00:00.000
1741766400000,8,1.107e-05,2025-03-12 08:00:00.000
1741795200001,8,-3.413e-05,2025-03-12 16:00:00.001
1741824000000,8,2.931e-05,2025-03-13 00:00:00.000
1741852800000,8,-5e-08,2025-03-13 08:00:00.000
1741881600000,8,4.218e-05,2025-03-13 16:00:00.000
1741910400000,8,2.744e-05,2025-03-14 00:00:00.000
1741939200000,8,7.681e-05,2025-03-14 08:00:00.000
1741968000000,8,5.537e-05,2025-03-14 16:00:00.000
1741996800000,8,2.924e-05,2025-03-15 00:00:00.000
1742025600000,8,5.445e-05,2025-03-15 08:00:00.000
1742054400000,8,1.25e-05,2025-03-15 16:00:00.000
1742083200000,8,-3.041e-05,2025-03-16 00:00:00.000
1742112000000,8,-2.357e-05,2025-03-16 08:00:00.000
1742140800000,8,-2.967e-05,2025-03-16 16:00:00.000
1742169600000,8,2.057e-05,2025-03-17 00:00:00.000
1742198400000,8,5.669e-05,2025-03-17 08:00:00.000
1742227200000,8,3.697e-05,2025-03-17 16:00:00.000
1742256000000,8,5.319e-05,2025-03-18 00:00:00.000
1742284800000,8,4.099e-05,2025-03-18 08:00:00.000
1742313600000,8,1.465e-05,2025-03-18 16:00:00.000
1742342400000,8,5.983e-05,2025-03-19 00:00:00.000
1742371200000,8,8.986e-05,2025-03-19 08:00:00.000
1742400000000,8,6.676e-05,2025-03-19 16:00:00.000
1742428800000,8,-1.704e-05,2025-03-20 00:00:00.000
1742457600000,8,1.553e-05,2025-03-20 08:00:00.000
1742486400000,8,-8.57e-06,2025-03-20 16:00:00.000
1742515200000,8,5.235e-05,2025-03-21 00:00:00.000
1742544000000,8,6.749e-05,2025-03-21 08:00:00.000
1742572800000,8,2.613e-05,2025-03-21 16:00:00.000
1742601600000,8,-1.402e-05,2025-03-22 00:00:00.000
1742630400004,8,-2.617e-05,2025-03-22 08:00:00.004
1742659200000,8,2.587e-05,2025-03-22 16:00:00.000
1742688000000,8,1.553e-05,2025-03-23 00:00:00.000
1742716800000,8,6.053e-05,2025-03-23 08:00:00.000
1742745600000,8,-3.36e-06,2025-03-23 16:00:00.000
1742774400000,8,-1.29e-05,2025-03-24 00:00:00.000
1742803200000,8,9.456e-05,2025-03-24 08:00:00.000
1742832000000,8,3.069e-05,2025-03-24 16:00:00.000
1742860800001,8,6.736e-05,2025-03-25 00:00:00.001
1742889600000,8,1.456e-05,2025-03-25 08:00:00.000
1742918400000,8,-4.75e-06,2025-03-25 16:00:00.000
1742947200000,8,2.976e-05,2025-03-26 00:00:00.000
1742976000000,8,1.074e-05,2025-03-26 08:00:00.000
1743004800001,8,-2.235e-05,2025-03-26 16:00:00.001
1743033600001,8,4.542e-05,2025-03-27 00:00:00.001
1743062400001,8,7.427e-05,2025-03-27 08:00:00.001
1743091200002,8,3.127e-05,2025-03-27 16:00:00.002
1743120000001,8,6.551e-05,2025-03-28 00:00:00.001
1743148800001,8,-2.896e-05,2025-03-28 08:00:00.001
1743177600000,8,-1.109e-05,2025-03-28 16:00:00.000
1743206400000,8,3.56e-06,2025-03-29 00:00:00.000
1743235200000,8,4.498e-05,2025-03-29 08:00:00.000
1743264000000,8,3.469e-05,2025-03-29 16:00:00.000
1743292800000,8,-1.072e-05,2025-03-30 00:00:00.000
1743321600000,8,-1.999e-05,2025-03-30 08:00:00.000
1743350400000,8,1.191e-05,2025-03-30 16:00:00.000
1743379200000,8,-3.26e-06,2025-03-31 00:00:00.000
1743408000000,8,2.663e-05,2025-03-31 08:00:00.000
1743436800000,8,2.009e-05,2025-03-31 16:00:00.000
1743465600000,8,-6.52e-06,2025-04-01 00:00:00.000
1743494400001,8,2.877e-05,2025-04-01 08:00:00.001
1743523200000,8,3.314e-05,2025-04-01 16:00:00.000
1743552000001,8,3.676e-05,2025-04-02 00:00:00.001
1743580800000,8,-4.5e-07,2025-04-02 08:00:00.000
1743609600000,8,4.262e-05,2025-04-02 16:00:00.000
1743638400000,8,-6.39e-06,2025-04-03 00:00:00.000
1743667200000,8,6.39e-05,2025-04-03 08:00:00.000
1743696000000,8,-6.15e-06,2025-04-03 16:00:00.000
1743724800000,8,6.701e-05,2025-04-04 00:00:00.000
1743753600000,8,-2.093e-05,2025-04-04 08:00:00.000
1743782400000,8,3.78e-05,2025-04-04 16:00:00.000
1743811200000,8,2.181e-05,2025-04-05 00:00:00.000
1743840000000,8,5.939e-05,2025-04-05 08:00:00.000
1743868800000,8,-7.82e-06,2025-04-05 16:00:00.000
1743897600000,8,2.389e-05,2025-04-06 00:00:00.000
1743926400000,8,5.41e-05,2025-04-06 08:00:00.000
1743955200002,8,-2.372e-05,2025-04-06 16:00:00.002
1743984000000,8,-3.784e-05,2025-04-07 00:00:00.000
1744012800000,8,-9.65e-06,2025-04-07 08:00:00.000
1744041600000,8,-3.451e-05,2025-04-07 16:00:00.000
1744070400000,8,-4.38e-06,2025-04-08 00:00:00.000
1744099200000,8,1.155e-05,2025-04-08 08:00:00.000
1744128000000,8,-1.429e-05,2025-04-08 16:00:00.000
1744156800000,8,-4.82e-05,2025-04-09 00:00:00.000
1744185600001,8,-6.596e-05,2025-04-09 08:00:00.001
1744214400000,8,1.591e-05,2025-04-09 16:00:00.000
1744243200000,8,0.0001,2025-04-10 00:00:00.000
1744272000000,8,3.042e-05,2025-04-10 08:00:00.000
1744300800000,8,-7.8e-07,2025-04-10 16:00:00.000
1744329600001,8,-9.18e-06,2025-04-11 00:00:00.001
1744358400000,8,-5.857e-05,2025-04-11 08:00:00.000
1744387200000,8,-4.61e-06,2025-04-11 16:00:00.000
1744416000000,8,2.511e-05,2025-04-12 00:00:00.000
1744444800001,8,-6e-06,2025-04-12 08:00:00.001
1744473600000,8,2.416e-05,2025-04-12 16:00:00.000
1744502400000,8,7.676e-05,2025-04-13 00:00:00.000
1744531200000,8,5.203e-05,2025-04-13 08:00:00.000
