entry_time,exit_time,direction,entry_price,exit_price,sl,tp1,tp2,tp3,pnl_pct,size_pct,bars_held,ics,m1_dir,m2_status,m4_status,m5_status,m5_score,phase0,exit_reason,reason
2025-01-03 15:30:00,2025-01-03 15:45:00,LONG,3554.38,3572.211021806705,3554.38,3572.211021806705,3613.8167393556832,3658.394293872446,0.5016633507589211,5.0,1,0.5664144309058023,NEUTRAL,PASS,PASS,PASS,0.8358919450502228,0.1656495729128009,TP1,M9=CHOP_MILD_BULL M13=NEUTRAL M1=NEUTRAL M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.566
2025-01-03 16:00:00,2025-01-03 18:30:00,LONG,3587.58,3605.7271522324777,3587.58,3605.7271522324777,3648.070507441592,3693.438388022786,0.5058326847757476,5.0,10,0.5602904671131382,NEUTRAL,PASS,PASS,PASS,0.8358919450502228,0.1656495729128009,TP1,M9=CHOP_MILD_BULL M13=NEUTRAL M1=NEUTRAL M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.560
2025-01-04 11:45:00,2025-01-04 12:15:00,LONG,3602.01,3612.7671922561635,3602.01,3612.7671922561635,3637.8673075205447,3664.7602881609528,0.29864415301910063,5.0,2,0.5800982192102954,NEUTRAL,PASS,PASS,PASS,0.5484586660663513,0.1576011173632765,TP1,M9=CHOP_MILD_BULL M13=NEUTRAL M1=NEUTRAL M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.580
2025-01-05 04:45:00,2025-01-05 08:00:00,LONG,3644.3,3619.7477440386438,3619.7477440386438,3672.6295261092573,3682.07270147901,3710.402227588267,-0.6737166523435618,5.0,13,0.620021785905832,BEARISH,PASS,PASS,PASS,0.4438812018483135,0.12472218394450088,SL,M9=NEUTRAL M13=BULLISH M1=BEARISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.620
2025-01-05 06:00:00,2025-01-05 08:15:00,LONG,3633.01,3610.366234411248,3610.366234411248,3659.1374218331757,3667.846562444234,3693.9739842774097,-0.6232783721694161,5.0,9,0.6418322883644149,BEARISH,PASS,PASS,PASS,0.4828281233576519,0.12472218394450088,SL,M9=NEUTRAL M13=BULLISH M1=BEARISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.642
2025-01-09 13:15:00,2025-01-09 15:15:00,SHORT,3287.67,3287.67,3287.67,3226.5800667675903,3206.2167556901204,3145.1268224577107,0.46453820815661057,5.0,8,0.5454161414259232,NEUTRAL,PASS,PASS,PASS,0.5314895882027482,0.33362422787675106,SL,M9=NEUTRAL M13=BEARISH M1=NEUTRAL M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.545
2025-01-09 13:45:00,2025-01-09 14:00:00,SHORT,3221.04,3246.9925301204817,3246.9925301204817,3159.95006676759,3139.5867556901203,3078.4968224577106,-0.8057189640762517,5.0,1,0.5262868881595354,NEUTRAL,PASS,PASS,PASS,0.5314895882027482,0.33362422787675106,SL,M9=NEUTRAL M13=BEARISH M1=NEUTRAL M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.526
2025-01-09 16:15:00,2025-01-09 22:30:00,SHORT,3298.5,3228.2354449447103,3228.2354449447103,3228.2354449447103,3204.8139265929467,3134.549371537657,2.437892365450577,5.0,25,0.5824687655519947,BULLISH,PASS,PASS,PASS,0.4416141824655714,0.33362422787675106,SL,M9=NEUTRAL M13=BEARISH M1=BULLISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.582
2025-01-09 17:00:00,2025-01-09 21:15:00,SHORT,3290.63,3216.0140522854153,3216.0140522854153,3216.0140522854153,3191.1420697138874,3116.5261219993026,2.595059512279215,5.0,17,0.5839910582820933,NEUTRAL,PASS,PASS,PASS,0.4416141824655714,0.33362422787675106,SL,M9=NEUTRAL M13=BEARISH M1=NEUTRAL M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.584
2025-01-09 17:30:00,2025-01-09 20:45:00,SHORT,3273.0,3198.3840522854152,3198.3840522854152,3198.3840522854152,3173.5120697138873,3098.8961219993025,2.6054191511355995,5.0,13,0.5491760645401321,NEUTRAL,PASS,PASS,PASS,0.356058948168269,0.33362422787675106,SL,M9=NEUTRAL M13=BEARISH M1=NEUTRAL M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.549
2025-01-10 13:30:00,2025-01-10 14:15:00,SHORT,3246.08,3272.04864,3272.04864,3223.811012094744,3171.8500403158127,3116.1775705526725,-0.8000000000000016,5.0,3,0.5731461945772716,NEUTRAL,PASS,PASS,PASS,0.6569275348959409,0.28619226072219284,SL,M9=CHOP_MILD_BEAR M13=NEUTRAL M1=NEUTRAL M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.573
2025-01-10 15:00:00,2025-01-10 15:15:00,SHORT,3197.52,3223.10016,3223.10016,3171.1782090844963,3109.714030281655,3043.859552992896,-0.7999999999999994,5.0,1,0.524523920717614,NEUTRAL,PASS,PASS,PASS,0.6143817163349414,0.28619226072219284,SL,M9=CHOP_MILD_BEAR M13=NEUTRAL M1=NEUTRAL M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.525
2025-01-11 08:00:00,2025-01-11 08:45:00,SHORT,3238.13,3224.8341326779596,3238.13,3224.8341326779596,3193.810442259865,3160.5707739547634,0.41060325935155545,5.0,3,0.599593655603602,BEARISH,PASS,PASS,PASS,0.4909494907012104,0.15885923702489665,TP1,M9=CHOP_MILD_BEAR M13=NEUTRAL M1=BEARISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.600
2025-01-11 08:45:00,2025-01-11 10:00:00,SHORT,3224.64,3246.567552,3246.567552,3211.3441326779594,3180.3204422598646,3147.0807739547627,-0.6800000000000033,5.0,5,0.5709978948279215,BEARISH,PASS,PASS,PASS,0.48702971327802724,0.15885923702489665,SL,M9=CHOP_MILD_BEAR M13=NEUTRAL M1=BEARISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.571
2025-01-11 12:45:00,2025-01-11 20:15:00,SHORT,3272.6,3290.42,3319.843595,3246.0245,3231.5700359779553,3200.797562961422,-0.5445211758235093,5.0,30,0.516128766846972,BULLISH,PASS,PASS,PASS,0.5886102541822332,0.15885923702489665,EARLY_EXIT,M9=NEUTRAL M13=BEARISH M1=BULLISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.516
2025-01-11 17:00:00,2025-01-11 20:15:00,SHORT,3264.58,3286.779144,3286.779144,3246.0245,3226.730184939408,3198.342823643964,-0.6800000000000049,5.0,13,0.555729576440231,NEUTRAL,PASS,PASS,PASS,0.575802061044705,0.15885923702489665,SL,M9=CHOP_MILD_BEAR M13=NEUTRAL M1=NEUTRAL M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.556
2025-01-12 12:30:00,2025-01-12 14:15:00,SHORT,3257.26,3279.409368,3279.409368,3246.0245,3223.8020576212243,3198.7086008371425,-0.6799999999999959,5.0,7,0.5565557860850929,NEUTRAL,PASS,PASS,PASS,0.7461538421756406,0.17503714966436268,SL,M9=CHOP_MILD_BEAR M13=NEUTRAL M1=NEUTRAL M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.557
2025-01-16 06:15:00,2025-01-16 08:45:00,LONG,3382.0,3321.124,3321.124,3418.4020100105467,3442.6700166842447,3488.1725291974285,-1.800000000000006,5.0,10,0.5190198148713316,BEARISH,PASS,PASS,PASS,0.6486756464250087,0.21997909443539,SL,M9=NEUTRAL M13=NEUTRAL M1=BEARISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.519
2025-01-17 08:30:00,2025-01-17 08:45:00,LONG,3394.04,3412.4916840168644,3394.04,3412.4916840168644,3455.5456133895477,3501.674823431709,0.543649574455941,5.0,1,0.6141263451550065,NEUTRAL,PASS,PASS,PASS,0.3667165112811458,0.21486510851993026,TP1,M9=CHOP_MILD_BULL M13=NEUTRAL M1=NEUTRAL M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.614
2025-01-17 14:15:00,2025-01-17 15:00:00,LONG,3424.21,3440.943175088966,3424.21,3440.943175088966,3479.9872502965545,3521.8201880189704,0.488672572329564,5.0,3,0.5139344431705657,NEUTRAL,PASS,PASS,PASS,0.6050212265662462,0.21486510851993026,TP1,M9=CHOP_MILD_BULL M13=NEUTRAL M1=NEUTRAL M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.514
2025-01-22 15:15:00,2025-01-23 03:00:00,SHORT,3275.95,3230.9577027789032,3230.9577027789032,3230.9577027789032,3215.960270371871,3170.9679731507745,1.5696139517600023,5.0,47,0.5807780928731214,NEUTRAL,PASS,PASS,PASS,0.4790413606548448,0.1506252597262537,SL,M9=NEUTRAL M13=BEARISH M1=NEUTRAL M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.581
2025-01-22 16:00:00,2025-01-23 02:30:00,SHORT,3264.79,3221.160675741716,3221.160675741716,3221.160675741716,3206.6175676556218,3162.988243397338,1.5272677527991063,5.0,42,0.554867721477592,NEUTRAL,PASS,PASS,PASS,0.4790413606548448,0.1506252597262537,SL,M9=NEUTRAL M13=BEARISH M1=NEUTRAL M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.555
2025-01-27 13:15:00,2025-01-27 20:30:00,SHORT,3118.56,3118.56,3118.56,3051.5450775919153,3029.2067701225537,2962.191847714469,0.5372264956268651,5.0,29,0.5392787793508699,NEUTRAL,PASS,PASS,PASS,0.7234865896267477,0.27044629136675213,SL,M9=NEUTRAL M13=BEARISH M1=NEUTRAL M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.539
2025-01-28 14:00:00,2025-01-28 15:00:00,SHORT,3161.5,3186.792,3186.792,3145.5481490669536,3108.3271635565116,3068.447536223895,-0.7999999999999974,5.0,4,0.5870336159753847,NEUTRAL,PASS,PASS,PASS,0.44185744664805116,0.21910547920295534,SL,M9=CHOP_MILD_BEAR M13=NEUTRAL M1=NEUTRAL M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.587
