entry_time,exit_time,direction,entry_price,exit_price,sl,tp1,tp2,tp3,pnl_pct,size_pct,bars_held,ics,m1_dir,m2_status,m4_status,m5_status,m5_score,phase0,exit_reason,reason
2025-11-22 15:00:00,2025-11-22 19:00:00,SHORT,2740.96,2753.2,2781.110766520427,2694.63219247643,2679.1895899685733,2632.8617824450034,-0.4465588698849958,1.5881250000000005,16,0.6018059616821262,BULLISH,PASS,PASS,PASS,0.2617199884392931,0.319965465071574,EARLY_EXIT,M9=CHOP_MILD M13=BEARISH M1=BULLISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.602
2025-11-22 15:30:00,2025-11-22 19:30:00,SHORT,2730.14,2747.61,2770.290766520427,2683.81219247643,2668.3695899685736,2622.0417824450033,-0.6398939248536799,1.5881250000000005,16,0.5606352986003676,BULLISH,PASS,PASS,PASS,0.2617199884392931,0.319965465071574,EARLY_EXIT,M9=CHOP_MILD M13=BEARISH M1=BULLISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.561
2025-11-29 16:15:00,2025-11-29 18:15:00,SHORT,3000.7,2975.119184865992,2975.119184865992,2975.119184865992,2966.592246487989,2941.011431353981,0.9742799112210196,1.5881250000000005,8,0.6679520939509311,BEARISH,FAIL,PASS,PASS,0.254318700639203,0.17171095470407385,SL,M9=CHOP_MILD M13=BEARISH M1=BEARISH M2=FAIL M3=PASS M4=PASS M5=PASS ICS=0.668
2025-12-05 08:00:00,2025-12-05 15:00:00,SHORT,3162.48,3120.0651554146416,3120.0651554146416,3120.0651554146416,3105.926873886189,3063.51202930083,1.5327878151815184,1.5881250000000005,28,0.6683554616595452,BEARISH,PASS,PASS,PASS,0.48797486161213777,0.18224655181520003,SL,M9=CHOP_MILD M13=BEARISH M1=BEARISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.668
2025-12-05 08:30:00,2025-12-05 14:00:00,SHORT,3150.23,3107.8151554146416,3107.8151554146416,3107.8151554146416,3093.676873886189,3051.26202930083,1.5387482214807326,1.5881250000000005,22,0.6704613598852845,BEARISH,PASS,PASS,PASS,0.48797486161213777,0.18224655181520003,SL,M9=CHOP_MILD M13=BEARISH M1=BEARISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.670
2025-12-05 16:00:00,2025-12-06 14:15:00,SHORT,3061.03,3061.03,3061.03,2992.2602018474954,2969.3369357966603,2900.5671376441555,0.6739868425252754,1.7844792854988094,89,0.6475280386349233,BULLISH,PASS,PASS,PASS,0.40198891559088956,0.18224655181520003,SL,M9=CHOP_MILD M13=BEARISH M1=BULLISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.648
2025-12-07 22:00:00,2025-12-08 01:15:00,SHORT,3043.62,3098.40516,3098.40516,2971.5806204513337,2947.567493935112,2875.528114386446,-1.7999999999999972,1.8037914215986053,13,0.6650685691531106,BULLISH,PASS,PASS,PASS,0.38564309001146896,0.1350691040098917,SL,M9=CHOP_MILD M13=BEARISH M1=BULLISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.665
2025-12-07 22:45:00,2025-12-08 01:15:00,SHORT,3033.59,3088.19462,3088.19462,2961.550620451334,2937.5374939351123,2865.498114386446,-1.8000000000000023,1.8037914215986053,10,0.6643641167934583,BULLISH,PASS,PASS,PASS,0.38564309001146896,0.1350691040098917,SL,M9=CHOP_MILD M13=BEARISH M1=BULLISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.664
2025-12-12 14:15:00,2025-12-12 15:45:00,SHORT,3224.62,3142.2982725245306,3189.3392596533704,3189.3392596533704,3177.5790128711606,3142.2982725245306,1.6463680695835325,1.7287604369727654,6,0.5656550597777116,BULLISH,PASS,PASS,PASS,0.26684504191541714,0.1632635503691608,TP3,M9=CHOP_MILD M13=BEARISH M1=BULLISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.566
2025-12-12 14:45:00,2025-12-12 15:45:00,SHORT,3231.43,3149.1082725245305,3196.1492596533703,3196.1492596533703,3184.3890128711605,3149.1082725245305,1.6428984705039105,1.7287604369727654,4,0.5799604904503475,BULLISH,PASS,PASS,PASS,0.26684504191541714,0.1632635503691608,TP3,M9=CHOP_MILD M13=BEARISH M1=BULLISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.580
2025-12-12 15:15:00,2025-12-12 16:15:00,SHORT,3152.81,3087.5213583662544,3087.5213583662544,3087.5213583662544,3065.7584778216724,3000.469836187927,2.366637711710075,1.715161275415594,4,0.6195981988110284,BULLISH,FAIL,PASS,PASS,0.3374360866535779,0.1632635503691608,SL,M9=CHOP_MILD M13=BEARISH M1=BULLISH M2=FAIL M3=PASS M4=PASS M5=PASS ICS=0.620
2025-12-12 15:45:00,2025-12-12 20:45:00,SHORT,3071.41,3081.9,3126.6953799999997,3006.1213583662543,2984.3584778216723,2919.0698361879267,-0.3415369488280704,1.7326994622081202,20,0.6112791842205823,BULLISH,FAIL,PASS,PASS,0.3374360866535779,0.1632635503691608,EARLY_EXIT,M9=CHOP_MILD M13=BEARISH M1=BULLISH M2=FAIL M3=PASS M4=PASS M5=PASS ICS=0.611
2025-12-12 16:15:00,2025-12-13 07:30:00,SHORT,3085.07,3094.51,3140.6012600000004,3019.776510584087,2998.012014112116,2932.718524696203,-0.3059898154661014,1.7914283384658485,61,0.6259404323738847,BULLISH,FAIL,PASS,PASS,0.39000497360176256,0.1632635503691608,EARLY_EXIT,M9=CHOP_MILD M13=BEARISH M1=BULLISH M2=FAIL M3=PASS M4=PASS M5=PASS ICS=0.626
2025-12-13 11:00:00,2025-12-13 21:45:00,SHORT,3126.17,3101.1190838852585,3101.1190838852585,3101.1190838852585,3092.768778513678,3067.7178623989366,0.9158049119800717,1.6565713175429784,43,0.6333032788419523,BULLISH,FAIL,PASS,PASS,0.26000430343953507,0.05964084141273353,SL,M9=CHOP_MILD M13=BEARISH M1=BULLISH M2=FAIL M3=PASS M4=PASS M5=PASS ICS=0.633
2025-12-13 11:30:00,2025-12-13 22:00:00,SHORT,3119.52,3119.52,3119.52,3094.4690838852584,3086.118778513678,3061.0678623989365,0.24091125668123498,1.6565713175429784,42,0.6376186556938354,BULLISH,FAIL,PASS,PASS,0.26000430343953507,0.05964084141273353,SL,M9=CHOP_MILD M13=BEARISH M1=BULLISH M2=FAIL M3=PASS M4=PASS M5=PASS ICS=0.638
2026-01-07 09:45:00,2026-01-07 13:45:00,SHORT,3200.18,3212.04,3235.2931571835134,3159.6648186344073,3146.1597581792093,3105.644576813617,-0.3706041535163687,1.1213437334434795,16,0.6554676263423108,BULLISH,PASS,PASS,PASS,0.38632435566278395,0.24532839510684346,EARLY_EXIT,M9=CHOP_MILD M13=BEARISH M1=BULLISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.655
2026-01-07 15:00:00,2026-01-08 01:15:00,SHORT,3168.36,3178.09,3206.6445084251127,3124.185567201793,3109.4607562690576,3065.28632347085,-0.3070989407769325,1.1032511893948915,41,0.612065802175954,BEARISH,PASS,PASS,PASS,0.3932714089517517,0.24532839510684346,EARLY_EXIT,M9=CHOP_MILD M13=BEARISH M1=BEARISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.612
2026-01-09 01:45:00,2026-01-09 05:45:00,SHORT,3105.82,3118.5,3134.766651805422,3071.0840178334943,3047.926696389157,3004.5067186810243,-0.4082657720022357,0.8651559307797404,16,0.6811836132064649,BULLISH,FAIL,PASS,PASS,0.3321201106730718,0.15075145775045246,EARLY_EXIT,M9=CHOP_MILD M13=BEARISH M1=BULLISH M2=FAIL M3=PASS M4=PASS M5=PASS ICS=0.681
2026-01-18 18:15:00,2026-01-18 20:00:00,LONG,3362.23,3342.8388116209444,3342.8388116209444,3384.60444812968,3392.06259750624,3414.4370456359197,-0.5767359276151727,1.6523784498017036,7,0.6482421884211994,BULLISH,PASS,PASS,PASS,0.2918090490296824,0.1989799620613491,SL,M9=CHOP_MILD M13=BULLISH M1=BULLISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.648
2026-02-04 14:30:00,2026-02-04 16:30:00,SHORT,2199.06,2139.0305459582046,2139.0305459582046,2139.0305459582046,2119.0207279442725,2058.991273902477,3.119746179434874,5.594191106317133,8,0.6327377695155904,BULLISH,PASS,PASS,PASS,0.30679017772058953,0.6043198512785791,SL,M9=CHOP_MILD M13=BEARISH M1=BULLISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.633
2026-02-08 10:15:00,2026-02-08 11:30:00,SHORT,2090.6,2125.102464009317,2125.102464009317,2050.7894646046343,2037.5192861395124,1997.7087507441468,-1.6503618104523585,1.6475895318090679,5,0.6399060355079501,BEARISH,PASS,PASS,PASS,0.31495090935361275,0.3015797804668208,SL,M9=CHOP_MILD M13=BEARISH M1=BEARISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.640
2026-02-08 10:45:00,2026-02-08 11:30:00,SHORT,2096.08,2130.582464009317,2130.582464009317,2056.2694646046343,2042.9992861395124,2003.1887507441468,-1.646047097883526,1.6475895318090679,3,0.6323100845939527,BEARISH,PASS,PASS,PASS,0.31495090935361275,0.3015797804668208,SL,M9=CHOP_MILD M13=BEARISH M1=BEARISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.632
2026-02-17 03:00:00,2026-02-17 15:00:00,SHORT,1992.17,1961.6437660481697,1961.6437660481697,1961.6437660481697,1951.468354730893,1920.9421207790624,1.7512122216667012,1.5445849598256438,48,0.6898476029946776,BULLISH,PASS,PASS,PASS,0.28934458335375157,0.24761313864524925,SL,M9=CHOP_MILD M13=BEARISH M1=BULLISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.690
2026-02-17 08:15:00,2026-02-17 13:45:00,SHORT,1983.98,1990.53,2007.8722123785833,1956.412062640096,1947.2227501867949,1919.654812826891,-0.33014445710137974,1.5445849598256438,22,0.6080367633849408,BEARISH,PASS,PASS,PASS,0.3157204374340445,0.24761313864524925,EARLY_EXIT,M9=CHOP_MILD M13=BEARISH M1=BEARISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.608
2026-02-17 14:30:00,2026-02-17 16:00:00,SHORT,1961.76,1991.9992505230273,1991.9992505230273,1926.8685570888147,1915.2380761184195,1880.3466332072342,-1.5414347587384438,1.4938676855092494,6,0.6648597205166844,BEARISH,PASS,PASS,PASS,0.31299852445278975,0.24761313864524925,SL,M9=CHOP_MILD M13=BEARISH M1=BEARISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.665
2026-02-19 10:00:00,2026-02-19 13:30:00,SHORT,1966.0,1916.1364676514036,1944.6299147077443,1944.6299147077443,1937.5065529436592,1916.1364676514036,1.6356505721922134,1.501360883547896,14,0.6543029304920889,BULLISH,PASS,PASS,PASS,0.323415447972794,0.24983903248396927,TP3,M9=CHOP_MILD M13=BEARISH M1=BULLISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.654
2026-02-19 10:45:00,2026-02-19 14:45:00,SHORT,1959.64,1938.2699147077444,1938.2699147077444,1938.2699147077444,1931.1465529436593,1909.7764676514037,1.2462980251332239,1.501360883547896,16,0.6146883582146444,BULLISH,PASS,PASS,PASS,0.323415447972794,0.24983903248396927,SL,M9=CHOP_MILD M13=BEARISH M1=BULLISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.615
2026-02-19 13:00:00,2026-02-19 14:45:00,SHORT,1939.38,1939.38,1939.38,1913.7369548482711,1905.189273131028,1879.546227979299,0.3966687057471302,1.501360883547896,7,0.6375242993490073,BULLISH,PASS,PASS,PASS,0.27376005995487956,0.24983903248396927,SL,M9=CHOP_MILD M13=BEARISH M1=BULLISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.638
2026-02-19 13:30:00,2026-02-19 14:45:00,SHORT,1917.77,1939.9939724648318,1939.9939724648318,1892.126954848271,1883.5792731310278,1857.9362279792988,-1.1588445154962186,1.555166079895506,5,0.6044792641874212,BULLISH,PASS,PASS,PASS,0.27376005995487956,0.24983903248396927,SL,M9=CHOP_MILD M13=BEARISH M1=BULLISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.604
2026-02-19 21:00:00,2026-02-20 01:00:00,SHORT,1947.9,1961.2,1974.573996972755,1917.122311185283,1906.8630815803774,1876.0853927656603,-0.6827865906874047,1.600270592797051,16,0.6183141984806,BULLISH,PASS,PASS,PASS,0.2572222756999025,0.24983903248396927,EARLY_EXIT,M9=CHOP_MILD M13=BEARISH M1=BULLISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.618
2026-02-23 15:00:00,2026-02-24 01:15:00,SHORT,1904.19,1834.6228590049338,1874.3755110021145,1874.3755110021145,1864.4373480028194,1834.6228590049338,2.3560520354566017,1.5554025353663983,41,0.5557052260385497,BULLISH,PASS,PASS,PASS,0.2598944869529753,0.3463481642813758,TP3,M9=CHOP_MILD M13=BEARISH M1=BULLISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.556
2026-02-23 15:45:00,2026-02-23 18:00:00,SHORT,1895.65,1865.8355110021146,1865.8355110021146,1865.8355110021146,1855.8973480028194,1826.0828590049339,1.7974679773095859,1.5554025353663983,9,0.5732728873864125,BULLISH,PASS,PASS,PASS,0.2598944869529753,0.3463481642813758,SL,M9=CHOP_MILD M13=BEARISH M1=BULLISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.573
2026-02-24 01:00:00,2026-02-24 14:45:00,SHORT,1845.7,1845.7,1845.7,1811.1615442943466,1799.6487257257957,1765.1102700201423,0.561387913078833,1.6005386230795349,55,0.6975896198326121,BEARISH,PASS,PASS,PASS,0.49053476723469913,0.3321930465345796,SL,M9=CHOP_MILD M13=BEARISH M1=BEARISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.698
2026-03-01 16:45:00,2026-03-01 22:00:00,SHORT,1974.03,1950.008743233487,1950.008743233487,1950.008743233487,1913.9768580837174,1868.9370016465055,1.999133410296268,0.8388672969794316,21,0.5996950616615667,BEARISH,PASS,PASS,PASS,0.3394382852273789,0.27929078002814145,SL,M9=CHOP_MILD M13=BEARISH M1=BEARISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.600
2026-03-05 21:30:00,2026-03-06 02:00:00,SHORT,2081.67,2091.89,2110.556484542775,2047.0062185486704,2023.8970309144506,1980.5673041002885,-0.4909519760576748,0.4277424114866283,18,0.6248554649792358,BEARISH,PASS,PASS,PASS,0.3743023188950365,0.13849281968530133,EARLY_EXIT,M9=CHOP_MILD M13=BEARISH M1=BEARISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.625
2026-03-08 12:00:00,2026-03-08 16:00:00,SHORT,1935.48,1941.31,1960.3631482366584,1921.261058150481,1899.9326453762023,1873.272129408354,-0.3012172691012011,0.83489881196089,16,0.6454616968894824,BULLISH,PASS,PASS,PASS,0.33486149329718856,0.213297220226685,EARLY_EXIT,M9=CHOP_MILD M13=BEARISH M1=BULLISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.645
2026-03-15 09:00:00,2026-03-15 13:00:00,LONG,2119.51,2098.16,2105.229761859633,2127.67013608021,2139.910340200525,2155.210595350918,-1.0073082929545207,0.581665604871044,16,0.6715477016509577,BULLISH,PASS,PASS,PASS,0.3227039875019739,0.17900117147333044,EARLY_EXIT,M9=CHOP_MILD M13=BULLISH M1=BULLISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.672
2026-04-07 21:00:00,2026-04-07 23:00:00,LONG,2142.31,2222.9479077763544,2176.869103332723,2176.869103332723,2188.388804443631,2222.9479077763544,2.4274368395709445,1.1339906069400751,8,0.6505514607121106,BULLISH,PASS,PASS,PASS,0.3933766987158497,0.32782757960049735,TP3,M9=CHOP_MILD M13=BULLISH M1=BULLISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.651
2026-04-09 13:30:00,2026-04-09 15:15:00,SHORT,2169.63,2189.9443041622667,2189.9443041622667,2146.190418274308,2138.377224365744,2114.9376426400518,-0.9363026950340186,1.0351954201641953,7,0.6765009950100742,BEARISH,PASS,PASS,PASS,0.4334550460138169,0.19850375234262632,SL,M9=CHOP_MILD M13=BEARISH M1=BEARISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.677
2026-04-12 10:45:00,2026-04-12 17:45:00,SHORT,2201.66,2201.66,2201.66,2177.717258058047,2169.736344077396,2145.793602135443,0.3262457683105436,1.0095508255416072,28,0.6305498000665226,BEARISH,PASS,PASS,PASS,0.37860887390964304,0.16959864274380118,SL,M9=CHOP_MILD M13=BEARISH M1=BEARISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.631
2026-04-13 19:45:00,2026-04-13 22:30:00,LONG,2262.33,2346.049376258916,2298.2097326823923,2298.2097326823923,2310.1696435765234,2346.049376258916,2.38649776529087,1.156770992115407,11,0.5857737335316089,BULLISH,FAIL,PASS,PASS,0.3304153583023097,0.3734134115999348,TP3,M9=CHOP_MILD M13=BULLISH M1=BULLISH M2=FAIL M3=PASS M4=PASS M5=PASS ICS=0.586
2026-04-14 13:30:00,2026-04-14 14:30:00,LONG,2390.01,2366.557753007088,2366.557753007088,2417.070284991822,2426.090379989096,2453.1506649809176,-0.9812614588605076,1.1798111092864818,4,0.6127622022963358,BULLISH,PASS,PASS,PASS,0.3710373448671658,0.32554629760141146,SL,M9=CHOP_MILD M13=BULLISH M1=BULLISH M2=PASS M3=PASS M4=PASS M5=PASS ICS=0.613
