timestamp,bar_index,m9_raw_regime,m9_regime,m9_score,m9_is_transition,m9_regime_strength,m9_atr_pctl,m9_bb_pctl,m9_directionality,m9_whipsaw_rate,m9_retrace_ratio,m9_volume_confirm,m9_range_tight,m9_tf_coherence,m9_chop_score,m9_trend_score,m13_bias,m13_score,m13_swing_bias_1h,m13_swing_bias_15m,m13_swing_confidence,m13_fvg_count,m13_ob_count,m13_bull_points,m13_bear_points,m7_score,m7_status,m7_eth_btc_trend,m7_btc_trend,m7_btc_atr_pctl,direction,dir_size_mult,dir_action,dir_reason,dir_m7_direction,dir_daily_swing,dir_trend_dir,dir_m7_penalty,dir_m7_bonus,dir_daily_penalty,dir_daily_bonus,dir_trend_penalty,dir_trend_bonus,dir_trending_structure_bonus,block_reason,block_module,swing_bias_1d,trend_dir,trend_val,phase0,trade_outcome,trade_pnl
2025-10-08 00:15:00,673,CRISIS,CRISIS,0.015,True,0.0,0.6822005985863109,0.999999997526664,0.21009885291702285,0.6521739130434783,1.0,0.27349573213353484,0.0,1.0,0.666,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-08 00:30:00,674,CRISIS,CRISIS,0.015,False,0.05,0.6822005985863109,0.999999997526664,0.2033978386188326,0.6521739130434783,1.0,0.27349573213353484,0.0,1.0,0.668,0.291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-08 00:45:00,675,CRISIS,CRISIS,0.015,False,0.1,0.6822005985863109,0.999999997526664,0.24733361717498575,0.6521739130434783,1.0,0.27349573213353484,0.2,1.0,0.659,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-08 01:00:00,676,CRISIS,CRISIS,0.015,False,0.15,0.6294028677513319,0.9812710094196555,0.26725543134799407,0.625,1.0,0.19142491375732895,0.2,1.0,0.665,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-08 01:15:00,677,CRISIS,CRISIS,0.015,False,0.2,0.6294028677513319,0.9812710094196555,0.21932729470633613,0.64,1.0,0.19142491375732895,0.4,1.0,0.678,0.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-08 01:30:00,678,CRISIS,CRISIS,0.015,False,0.25,0.6294028677513319,0.9812710094196555,0.22912372107166823,0.6153846153846154,1.0,0.19142491375732895,0.4,1.0,0.67,0.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-08 01:45:00,679,CRISIS,CRISIS,0.015,False,0.3,0.6294028677513319,0.9812710094196555,0.2159869355355517,0.6296296296296297,1.0,0.19142491375732895,0.4,1.0,0.676,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-08 02:00:00,680,CRISIS,CRISIS,0.015,False,0.35,0.5679522125410867,0.9775913688862865,0.23245085897714607,0.6296296296296297,1.0,0.6849786253550905,0.4,1.0,0.574,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-08 02:15:00,681,CRISIS,CRISIS,0.015,False,0.4,0.5679522125410867,0.9775913688862865,0.1829928427345867,0.6296296296296297,1.0,0.6849786253550905,0.4,0.0,0.734,0.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-08 02:30:00,682,CRISIS,CRISIS,0.015,False,0.45,0.5679522125410867,0.9775913688862865,0.20260507753756557,0.6296296296296297,1.0,0.6849786253550905,0.4,1.0,0.58,0.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-08 02:45:00,683,CRISIS,CRISIS,0.015,False,0.5,0.5679522125410867,0.9775913688862865,0.20434902176404135,0.6071428571428571,1.0,0.6849786253550905,0.4,1.0,0.574,0.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-08 03:00:00,684,CRISIS,CRISIS,0.015,False,0.55,0.5785683604130922,0.9776182841979305,0.23739392398971904,0.6071428571428571,1.0,0.71980628121596,0.4,1.0,0.56,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-08 03:15:00,685,CRISIS,CRISIS,0.015,False,0.6,0.5785683604130922,0.9776182841979305,0.2558392742214164,0.6428571428571429,1.0,0.71980628121596,0.2,1.0,0.566,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-08 03:30:00,686,CRISIS,CRISIS,0.015,False,0.65,0.5785683604130922,0.9776182841979305,0.2614246203531051,0.6296296296296297,1.0,0.71980628121596,0.2,1.0,0.561,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-08 03:45:00,687,CRISIS,CRISIS,0.015,False,0.7,0.5785683604130922,0.9776182841979305,0.24051627913700646,0.5925925925925926,1.0,0.71980628121596,0.2,1.0,0.556,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-08 04:00:00,688,CRISIS,CRISIS,0.015,False,0.75,0.613828857735666,0.9589382968657133,0.22936836091174054,0.6071428571428571,1.0,0.29489925474616346,0.2,1.0,0.647,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-08 04:15:00,689,CRISIS,CRISIS,0.015,False,0.8,0.613828857735666,0.9589382968657133,0.20427282851686623,0.6428571428571429,1.0,0.29489925474616346,0.2,1.0,0.661,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-08 04:30:00,690,CRISIS,CRISIS,0.015,False,0.85,0.613828857735666,0.9589382968657133,0.20062140108139623,0.6296296296296297,1.0,0.29489925474616346,0.2,1.0,0.658,0.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-08 04:45:00,691,CRISIS,CRISIS,0.015,False,0.9,0.613828857735666,0.9589382968657133,0.17894224405720932,0.6538461538461539,1.0,0.29489925474616346,0.2,1.0,0.669,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-08 05:00:00,692,CRISIS,CRISIS,0.015,False,0.95,0.598696586662417,0.9308741001242115,0.1843342778410196,0.6923076923076923,1.0,0.7088750533728434,0.2,1.0,0.594,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-08 05:15:00,693,CRISIS,CRISIS,0.015,False,1.0,0.598696586662417,0.9308741001242115,0.22408514284641595,0.68,1.0,0.7088750533728434,0.2,1.0,0.583,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-08 05:30:00,694,CRISIS,CRISIS,0.015,False,1.0,0.598696586662417,0.9308741001242115,0.2307837751875272,0.6666666666666666,1.0,0.7088750533728434,0.2,1.0,0.579,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-08 05:45:00,695,CRISIS,CRISIS,0.015,False,1.0,0.598696586662417,0.9308741001242115,0.2074536756543737,0.625,1.0,0.7088750533728434,0.2,1.0,0.573,0.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-08 06:00:00,696,CHOP_MILD_BEAR,CRISIS,0.015,False,1.0,0.5645639221059737,0.8635424927224856,0.2204681594542952,0.6666666666666666,1.0,0.21853912195573938,0.2,1.0,0.679,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-08 06:15:00,697,CHOP_MILD_BEAR,CRISIS,0.015,False,1.0,0.5645639221059737,0.8635424927224856,0.2227745439718961,0.64,1.0,0.21853912195573938,0.2,1.0,0.672,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-08 06:30:00,698,CHOP_MILD_BEAR,CRISIS,0.015,False,1.0,0.5645639221059737,0.8635424927224856,0.2205331399719183,0.6923076923076923,1.0,0.21853912195573938,0.2,1.0,0.685,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-08 06:45:00,699,CHOP_MILD_BEAR,CRISIS,0.015,False,1.0,0.5645639221059737,0.8635424927224856,0.20926110657042812,0.68,1.0,0.21853912195573938,0.2,1.0,0.684,0.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-08 07:00:00,700,CHOP_MILD_BEAR,CRISIS,0.015,False,1.0,0.49625490556128127,0.747269106066837,0.2550082447377141,0.64,1.0,0.246396738195307,0.2,1.0,0.66,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BULLISH,NEUTRAL,,,,
2025-10-11 02:15:00,969,CRISIS,CRISIS,0.015,True,0.0,0.7680020848221537,0.9999999990128439,0.23127101642855252,0.7777777777777778,1.0,0.43300590036568665,0.0,1.0,0.662,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 02:30:00,970,CRISIS,CRISIS,0.015,False,0.05,0.7680020848221537,0.9999999990128439,0.26730307378991497,0.7777777777777778,1.0,0.43300590036568665,0.0,1.0,0.654,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 02:45:00,971,CRISIS,CRISIS,0.015,False,0.1,0.7680020848221537,0.9999999990128439,0.2531091014466065,0.7222222222222222,1.0,0.43300590036568665,0.0,1.0,0.643,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 03:00:00,972,CRISIS,CRISIS,0.015,False,0.15,0.7138841550716114,0.9999999990347487,0.2708604396743479,0.7777777777777778,1.0,0.4670039841335609,0.0,1.0,0.647,0.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 03:15:00,973,CRISIS,CRISIS,0.015,False,0.2,0.7138841550716114,0.9999999990347487,0.2755749929676849,0.7777777777777778,1.0,0.4670039841335609,0.0,1.0,0.646,0.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 03:30:00,974,CRISIS,CRISIS,0.015,False,0.25,0.7138841550716114,0.9999999990347487,0.27141401851393565,0.7647058823529411,1.0,0.4670039841335609,0.0,1.0,0.643,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 03:45:00,975,CRISIS,CRISIS,0.015,False,0.3,0.7138841550716114,0.9999999990347487,0.25271049298816406,0.7058823529411765,1.0,0.4670039841335609,0.0,1.0,0.633,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 04:00:00,976,CRISIS,CRISIS,0.015,False,0.35,0.6320394283092283,0.9914473546929522,0.2608889449949771,0.7058823529411765,1.0,0.36334121066285446,0.0,1.0,0.652,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 04:15:00,977,CRISIS,CRISIS,0.015,False,0.4,0.6320394283092283,0.9914473546929522,0.2739735142883767,0.7058823529411765,1.0,0.36334121066285446,0.0,1.0,0.649,0.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 04:30:00,978,CRISIS,CRISIS,0.015,False,0.45,0.6320394283092283,0.9914473546929522,0.24822983733438878,0.7058823529411765,1.0,0.36334121066285446,0.0,1.0,0.654,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 04:45:00,979,CRISIS,CRISIS,0.015,False,0.5,0.6320394283092283,0.9914473546929522,0.2590036179587555,0.7058823529411765,0.6747663832275135,0.36334121066285446,0.0,1.0,0.587,0.363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 05:00:00,980,CRISIS,CRISIS,0.015,False,0.55,0.5813826217323635,0.9830968807338181,0.23894854033220808,0.6666666666666666,0.6747663832275135,0.4176812476324103,0.0,1.0,0.57,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 05:15:00,981,CRISIS,CRISIS,0.015,False,0.6,0.5813826217323635,0.9830968807338181,0.2387152910491391,0.7222222222222222,0.6747663832275135,0.4176812476324103,0.0,1.0,0.584,0.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 05:30:00,982,CRISIS,CRISIS,0.015,False,0.65,0.5813826217323635,0.9830968807338181,0.21416129065585626,0.6842105263157895,0.6747663832275135,0.4176812476324103,0.0,1.0,0.58,0.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 05:45:00,983,CRISIS,CRISIS,0.015,False,0.7,0.5813826217323635,0.9830968807338181,0.1907809064081064,0.6666666666666666,0.9238794600186384,0.4176812476324103,0.0,1.0,0.63,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 06:00:00,984,CRISIS,CRISIS,0.015,False,0.75,0.5168610028546603,0.9510940393282454,0.20260552979179086,0.7647058823529411,0.9238794600186384,0.3549341387199508,0.0,1.0,0.664,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 06:15:00,985,CRISIS,CRISIS,0.015,False,0.8,0.5168610028546603,0.9510940393282454,0.21491231949802517,0.75,0.9238794600186384,0.3549341387199508,0.0,1.0,0.658,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 06:30:00,986,CRISIS,CRISIS,0.015,False,0.85,0.5168610028546603,0.9510940393282454,0.2158385038736604,0.7058823529411765,0.9238794600186384,0.3549341387199508,0.0,1.0,0.647,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 06:45:00,987,CRISIS,CRISIS,0.015,False,0.9,0.5168610028546603,0.9510940393282454,0.1851034967238277,0.75,0.9873882710805134,0.3549341387199508,0.0,1.0,0.677,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 07:00:00,988,CRISIS,CRISIS,0.015,False,0.95,0.4692128053135673,0.902656645779617,0.20935255395972763,0.75,0.9873882710805134,0.3668923633746193,0.0,0.0,0.82,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 07:15:00,989,CRISIS,CRISIS,0.015,False,1.0,0.4692128053135673,0.902656645779617,0.26555635374421793,0.75,1.0,0.3668923633746193,0.0,0.0,0.811,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 07:30:00,990,CRISIS,CRISIS,0.015,False,1.0,0.4692128053135673,0.902656645779617,0.2778140447039419,0.75,1.0,0.3668923633746193,0.0,1.0,0.659,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 07:45:00,991,CRISIS,CRISIS,0.015,False,1.0,0.4692128053135673,0.902656645779617,0.23768435760580336,0.6875,1.0,0.3668923633746193,0.0,1.0,0.651,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 08:00:00,992,CHOP_MILD_BEAR,CRISIS,0.015,False,1.0,0.4421333212918083,0.8103364172252162,0.19965292841987753,0.75,1.0,0.48692700671226297,0.0,1.0,0.65,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 08:15:00,993,CHOP_MILD_BULL,CRISIS,0.015,False,1.0,0.4421333212918083,0.8103364172252162,0.2145104977189743,0.8,1.0,0.48692700671226297,0.0,1.0,0.66,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 08:30:00,994,CHOP_MILD_BULL,CRISIS,0.015,False,1.0,0.4421333212918083,0.8103364172252162,0.2066588952254892,0.8,1.0,0.48692700671226297,0.0,1.0,0.661,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 08:45:00,995,CHOP_MILD_BULL,CRISIS,0.015,False,1.0,0.4421333212918083,0.8103364172252162,0.20822019878338932,0.8571428571428571,1.0,0.48692700671226297,0.0,1.0,0.675,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 09:00:00,996,CHOP_HARD,CRISIS,0.015,False,1.0,0.3926058344252673,0.6717990349480022,0.22283256537671756,0.8461538461538461,1.0,0.4668045827139918,0.0,0.0,0.824,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-11 09:15:00,997,CHOP_MILD_BULL,CRISIS,0.015,False,1.0,0.3926058344252673,0.6717990349480022,0.23354669729362837,0.7857142857142857,1.0,0.4668045827139918,0.0,1.0,0.656,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m9_regime_CRISIS,M9,BEARISH,NEUTRAL,,,,
2025-10-14 02:15:00,1257,CHOP_MILD_BEAR,NEUTRAL,0.5,False,0.3,0.09029528450438304,0.19798367110769644,0.22713817977640907,0.6956521739130435,1.0,0.43035796144533756,0.0,1.0,0.642,0.222,NEUTRAL,0.5,NEUTRAL,NEUTRAL,0.5,0.0,1.0,0.1,0.0,0.5,SKIP,,,,NEUTRAL,,NO_BIAS,No structural direction — skip,,,,,,,,,,,no_direction,DIRECTION_RESOLVER,BEARISH,DOWN,-0.2959654429449238,,,
2025-10-14 02:30:00,1258,CHOP_MILD_BEAR,NEUTRAL,0.5,False,0.35,0.09029528450438304,0.19798367110769644,0.22853113464762423,0.6956521739130435,1.0,0.43035796144533756,0.2,1.0,0.642,0.222,NEUTRAL,0.5,NEUTRAL,NEUTRAL,0.5,0.0,1.0,0.1,0.0,0.5,SKIP,,,,NEUTRAL,,NO_BIAS,No structural direction — skip,,,,,,,,,,,no_direction,DIRECTION_RESOLVER,BEARISH,DOWN,-0.2959654429449238,,,
2025-10-14 02:45:00,1259,CHOP_MILD_BEAR,NEUTRAL,0.5,False,0.4,0.09029528450438304,0.19798367110769644,0.2618690222639976,0.6818181818181818,1.0,0.43035796144533756,0.2,1.0,0.632,0.235,NEUTRAL,0.5,NEUTRAL,NEUTRAL,0.5,0.0,1.0,0.1,0.0,0.5,SKIP,,,,NEUTRAL,,NO_BIAS,No structural direction — skip,,,,,,,,,,,no_direction,DIRECTION_RESOLVER,BEARISH,DOWN,-0.2959654429449238,,,
2025-10-14 03:00:00,1260,CHOP_MILD_BEAR,NEUTRAL,0.5,False,0.45,0.08398333832465835,0.20045235239081832,0.27900908487098436,0.6666666666666666,1.0,0.48256347080190753,0.0,1.0,0.614,0.299,NEUTRAL,0.5,NEUTRAL,NEUTRAL,0.5,0.0,0.0,,,0.5,SKIP,,,,NEUTRAL,,NO_BIAS,No structural direction — skip,,,,,,,,,,,no_direction,DIRECTION_RESOLVER,BEARISH,DOWN,-0.2959654429449238,,,
2025-10-14 03:15:00,1261,CHOP_MILD_BEAR,NEUTRAL,0.5,False,0.5,0.08398333832465835,0.20045235239081832,0.3297874906099755,0.7,1.0,0.48256347080190753,0.0,1.0,0.613,0.307,NEUTRAL,0.5,NEUTRAL,NEUTRAL,0.5,0.0,0.0,,,0.5,SKIP,,,,NEUTRAL,,NO_BIAS,No structural direction — skip,,,,,,,,,,,no_direction,DIRECTION_RESOLVER,BEARISH,DOWN,-0.2959654429449238,,,
2025-10-14 03:30:00,1262,CHOP_MILD_BEAR,NEUTRAL,0.5,False,0.55,0.08398333832465835,0.20045235239081832,0.31553449615479817,0.65,1.0,0.48256347080190753,0.0,1.0,0.603,0.313,NEUTRAL,0.5,NEUTRAL,NEUTRAL,0.5,0.0,0.0,,,0.5,SKIP,,,,NEUTRAL,,NO_BIAS,No structural direction — skip,,,,,,,,,,,no_direction,DIRECTION_RESOLVER,BEARISH,DOWN,-0.2959654429449238,,,
2025-10-14 03:45:00,1263,CHOP_MILD_BEAR,NEUTRAL,0.5,False,0.6,0.08398333832465835,0.20045235239081832,0.3079601568520938,0.6190476190476191,1.0,0.48256347080190753,0.0,1.0,0.597,0.317,NEUTRAL,0.5,NEUTRAL,NEUTRAL,0.5,0.0,0.0,,,0.5,SKIP,,,,NEUTRAL,,NO_BIAS,No structural direction — skip,,,,,,,,,,,no_direction,DIRECTION_RESOLVER,BEARISH,DOWN,-0.2959654429449238,,,
2025-10-14 04:45:00,1267,NEUTRAL,NEUTRAL,0.5,False,0.8,0.10438746720341993,0.21541339216071592,0.3384901040478021,0.7142857142857143,1.0,0.4893923934956701,0.0,1.0,0.613,0.358,BEARISH,0.9,NEUTRAL,BEARISH,0.5,1.0,2.0,0.0,0.425,0.5,SKIP,,,,SHORT,0.7507500000000001,,,,,,,,,,,,,,,BEARISH,DOWN,-0.2959654429449238,,WIN,1.9446
2025-10-22 15:30:00,2078,CHOP_MILD_BULL,NEUTRAL,0.5,False,0.25,0.6187194987482033,0.36830336142658937,0.18161291276251745,0.6956521739130435,1.0,0.7599221033888726,0.2,1.0,0.586,0.304,NEUTRAL,0.5,NEUTRAL,BULLISH,0.5,4.0,7.0,0.225,0.2,0.5,SKIP,,,,NEUTRAL,,NO_BIAS,No structural direction — skip,,,,,,,,,,,no_direction,DIRECTION_RESOLVER,BEARISH,DOWN,-0.3923279749499796,0.28440989873254185,,
2025-10-23 14:15:00,2169,CHOP_MILD_BEAR,CHOP_MILD_BEAR,0.240625,False,0.45,0.21786578281662838,0.47164442392873457,0.26829890605126194,0.6086956521739131,0.8195259093519492,1.0,0.2,0.0,0.612,0.277,BEARISH,0.905,BEARISH,BEARISH,0.75,3.0,3.0,0.2,0.6,0.5,SKIP,,,,SHORT,0.6352500000000002,,,,,,,,,,,,,,,BEARISH,DOWN,-0.39136343712598637,0.2286689279852959,LOSS,-1.1661
2025-10-23 18:30:00,2186,CHOP_MILD_BULL,NEUTRAL,0.5,False,0.05,0.4469079610397768,0.20887640107997932,0.19179595496723367,0.7142857142857143,1.0,0.7723388020608639,0.2,1.0,0.586,0.292,NEUTRAL,0.5,NEUTRAL,BEARISH,0.5,3.0,3.0,0.2,0.225,0.5,SKIP,,,,NEUTRAL,,NO_BIAS,No structural direction — skip,,,,,,,,,,,no_direction,DIRECTION_RESOLVER,BEARISH,DOWN,-0.39136343712598637,0.2286689279852959,,
2025-10-26 02:30:00,2410,CHOP_HARD,NEUTRAL,0.5,False,0.25,0.07037161386965386,0.01642505637407936,0.15464898071797226,0.7222222222222222,0.9296591797367049,0.4585858700692341,0.4,0.0,0.794,0.217,NEUTRAL,0.5,BULLISH,BEARISH,0.75,1.0,0.0,0.375,0.325,0.5,SKIP,,,,NEUTRAL,,NO_BIAS,No structural direction — skip,,,,,,,,,,,no_direction,DIRECTION_RESOLVER,BEARISH,UP,0.2375280543783688,0.11239802998410375,,
2025-10-26 02:45:00,2411,CHOP_MILD_BEAR,NEUTRAL,0.5,False,0.3,0.07037161386965386,0.01642505637407936,0.1496491210499411,0.7058823529411765,0.9296591797367049,0.4585858700692341,0.4,1.0,0.641,0.269,NEUTRAL,0.5,BULLISH,BEARISH,0.75,1.0,0.0,0.375,0.325,0.5,SKIP,,,,NEUTRAL,,NO_BIAS,No structural direction — skip,,,,,,,,,,,no_direction,DIRECTION_RESOLVER,BEARISH,UP,0.2375280543783688,0.11239802998410375,,
2025-10-26 03:00:00,2412,CHOP_MILD_BEAR,NEUTRAL,0.5,False,0.35,0.053258961978423315,0.013397871398513308,0.2023358515758682,0.7058823529411765,1.0,0.43051422001964257,0.4,1.0,0.65,0.32,NEUTRAL,0.5,BULLISH,BEARISH,0.75,1.0,0.0,0.375,0.325,0.5,SKIP,,,,NEUTRAL,,NO_BIAS,No structural direction — skip,,,,,,,,,,,no_direction,DIRECTION_RESOLVER,BEARISH,UP,0.2375280543783688,0.11239802998410375,,
2025-10-26 03:15:00,2413,CHOP_HARD,NEUTRAL,0.5,False,0.4,0.053258961978423315,0.013397871398513308,0.1870520589760047,0.7222222222222222,1.0,0.43051422001964257,0.4,0.0,0.807,0.262,NEUTRAL,0.5,BULLISH,BEARISH,0.75,1.0,0.0,0.375,0.325,0.5,SKIP,,,,NEUTRAL,,NO_BIAS,No structural direction — skip,,,,,,,,,,,no_direction,DIRECTION_RESOLVER,BEARISH,UP,0.2375280543783688,0.11239802998410375,,
2025-10-26 03:30:00,2414,CHOP_MILD_BEAR,NEUTRAL,0.5,False,0.45,0.053258961978423315,0.013397871398513308,0.2127389701522207,0.7222222222222222,1.0,0.43051422001964257,0.4,1.0,0.652,0.32,NEUTRAL,0.5,BULLISH,BEARISH,0.75,1.0,0.0,0.375,0.325,0.5,SKIP,,,,NEUTRAL,,NO_BIAS,No structural direction — skip,,,,,,,,,,,no_direction,DIRECTION_RESOLVER,BEARISH,UP,0.2375280543783688,0.11239802998410375,,
2025-10-26 03:45:00,2415,CHOP_MILD_BEAR,NEUTRAL,0.5,False,0.5,0.053258961978423315,0.013397871398513308,0.1968465692998353,0.7368421052631579,1.0,0.43051422001964257,0.4,1.0,0.659,0.312,NEUTRAL,0.5,BULLISH,BEARISH,0.75,1.0,0.0,0.375,0.325,0.5,SKIP,,,,NEUTRAL,,NO_BIAS,No structural direction — skip,,,,,,,,,,,no_direction,DIRECTION_RESOLVER,BEARISH,UP,0.2375280543783688,0.11239802998410375,,
