Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
2025-12-04 00:30:00,3183.86,3201.28,3178.35,3197.93,5954.2967,2025-12-04 00:44:59.999,18989407.967074,70054,3845.359,12266351.769981
2025-12-04 00:45:00,3197.93,3207.0,3190.22,3198.29,7093.8148,2025-12-04 00:59:59.999,22696304.848211,87021,4449.6823,14236278.938884
2025-12-04 01:00:00,3198.3,3237.68,3194.82,3236.65,15237.0681,2025-12-04 01:14:59.999,49074612.635019,126167,9532.5609,30707192.466565
2025-12-04 01:15:00,3236.65,3240.35,3198.68,3209.75,14519.0324,2025-12-04 01:29:59.999,46732209.339551,122068,5516.2487,17757038.404945
2025-12-04 01:30:00,3209.76,3221.6,3204.21,3218.01,4470.4879,2025-12-04 01:44:59.999,14365487.785665,65181,2354.6463,7569766.915995
2025-12-04 01:45:00,3218.01,3219.03,3200.26,3202.99,4462.9402,2025-12-04 01:59:59.999,14307619.617528,53669,1338.3349,4289517.390338
2025-12-04 02:00:00,3203.0,3214.84,3198.87,3212.81,3735.6699,2025-12-04 02:14:59.999,11975319.233181,63841,1971.9324,6321581.652614
2025-12-04 02:15:00,3212.8,3221.36,3206.03,3213.19,3327.1911,2025-12-04 02:29:59.999,10696806.248632,60694,1844.1388,5929833.999417
2025-12-04 02:30:00,3213.2,3224.87,3206.65,3222.32,2668.2828,2025-12-04 02:44:59.999,8585084.794476,54206,1481.1174,4765613.566505
2025-12-04 02:45:00,3222.31,3225.99,3217.59,3221.56,2439.2629,2025-12-04 02:59:59.999,7859387.539424,51549,1089.5223,3510545.314399
2025-12-04 03:00:00,3221.56,3228.68,3217.45,3218.98,2646.0544,2025-12-04 03:14:59.999,8526747.978153,48489,1441.1693,4644376.240133
2025-12-04 03:15:00,3218.98,3220.29,3211.51,3215.03,2989.1328,2025-12-04 03:29:59.999,9612376.776757,46809,1794.9704,5772608.635782
2025-12-04 03:30:00,3215.02,3216.17,3205.11,3207.67,2379.5189,2025-12-04 03:44:59.999,7635365.455268,37698,774.0654,2483874.187894
2025-12-04 03:45:00,3207.66,3211.0,3205.23,3210.13,1556.7413,2025-12-04 03:59:59.999,4995049.595709,25989,573.3845,1839969.785549
2025-12-04 04:00:00,3210.12,3219.48,3207.62,3211.81,1929.1331,2025-12-04 04:14:59.999,6198309.993513,42258,701.5667,2254484.795014
2025-12-04 04:15:00,3211.81,3212.66,3203.21,3207.44,2982.9245,2025-12-04 04:29:59.999,9564548.50477,35178,1165.9364,3737986.426365
2025-12-04 04:30:00,3207.45,3210.74,3194.22,3197.89,4078.088,2025-12-04 04:44:59.999,13058688.09307,37565,906.3701,2902392.223615
2025-12-04 04:45:00,3197.89,3198.75,3187.14,3191.63,3953.0393,2025-12-04 04:59:59.999,12617126.905725,47106,1417.6398,4524359.740863
2025-12-04 05:00:00,3191.63,3194.0,3184.22,3187.76,3469.3931,2025-12-04 05:14:59.999,11063468.756746,38691,1140.3396,3636494.38338
2025-12-04 05:15:00,3187.76,3195.0,3180.03,3192.41,4519.7284,2025-12-04 05:29:59.999,14395701.513561,44953,1784.2436,5683452.01104
2025-12-04 05:30:00,3192.41,3192.85,3181.0,3181.79,6348.7505,2025-12-04 05:44:59.999,20217373.565736,43674,4057.5667,12919217.546211
2025-12-04 05:45:00,3181.79,3185.7,3170.47,3185.31,6387.275,2025-12-04 05:59:59.999,20305950.425975,49468,2721.0989,8652463.807108
2025-12-04 06:00:00,3185.32,3187.89,3180.6,3186.12,3459.2664,2025-12-04 06:14:59.999,11017539.968802,44087,1819.1055,5793670.123368
2025-12-04 06:15:00,3186.12,3204.25,3185.96,3203.49,7055.7274,2025-12-04 06:29:59.999,22548839.921197,65573,4196.3857,13409172.051542
2025-12-04 06:30:00,3203.47,3219.62,3203.47,3207.52,7467.3312,2025-12-04 06:44:59.999,23980399.948265,72109,3900.8567,12527859.099734
2025-12-04 06:45:00,3207.51,3211.53,3203.74,3205.13,3213.9667,2025-12-04 06:59:59.999,10307640.888661,37226,1891.73,6067160.596515
2025-12-04 07:00:00,3205.12,3205.28,3180.9,3189.78,8743.2196,2025-12-04 07:14:59.999,27923324.311769,57130,2345.6864,7488987.671111
2025-12-04 07:15:00,3189.78,3204.0,3185.96,3196.7,4988.514,2025-12-04 07:29:59.999,15947608.352482,45135,2761.317,8828183.337227
2025-12-04 07:30:00,3196.7,3202.48,3194.68,3197.79,4803.1008,2025-12-04 07:44:59.999,15364287.743872,33338,1350.0206,4318300.782161
2025-12-04 07:45:00,3197.79,3198.39,3188.78,3190.1,2921.5921,2025-12-04 07:59:59.999,9327959.725217,25530,1014.9364,3240185.271561
2025-12-04 08:00:00,3190.1,3197.05,3175.51,3179.86,4825.7493,2025-12-04 08:14:59.999,15375764.147132,54793,1419.6083,4524719.167015
2025-12-04 08:15:00,3179.86,3186.79,3178.58,3180.09,2008.1495,2025-12-04 08:29:59.999,6392122.439943,36508,756.6019,2408184.816082
2025-12-04 08:30:00,3180.08,3191.38,3175.72,3189.38,3046.2128,2025-12-04 08:44:59.999,9698761.921116,39055,1330.0746,4234702.748714
2025-12-04 08:45:00,3189.38,3189.78,3180.1,3184.05,3055.7184,2025-12-04 08:59:59.999,9726415.306696,33785,991.5862,3156150.778073
2025-12-04 09:00:00,3184.05,3198.99,3182.39,3192.24,3831.1512,2025-12-04 09:14:59.999,12225635.274791,53182,1957.2591,6246882.948927
2025-12-04 09:15:00,3192.24,3196.16,3186.36,3195.09,1617.4698,2025-12-04 09:29:59.999,5163943.900474,34672,779.8408,2489758.766131
2025-12-04 09:30:00,3195.09,3208.63,3195.09,3207.99,3133.8964,2025-12-04 09:44:59.999,10035893.536517,47189,2080.0282,6660690.041282
2025-12-04 09:45:00,3207.99,3207.99,3199.44,3200.04,2141.6245,2025-12-04 09:59:59.999,6861556.057689,40332,1006.3097,3224164.240835
2025-12-04 10:00:00,3200.04,3203.96,3196.0,3198.14,1988.0342,2025-12-04 10:14:59.999,6360463.424929,42466,779.1619,2493005.852593
2025-12-04 10:15:00,3198.14,3201.22,3192.6,3197.58,2224.0734,2025-12-04 10:29:59.999,7111252.223501,40166,1178.6217,3768591.0772
2025-12-04 10:30:00,3197.58,3199.24,3190.61,3193.28,1597.1689,2025-12-04 10:44:59.999,5103752.93469,37022,710.1797,2269407.271614
2025-12-04 10:45:00,3193.29,3195.72,3184.81,3188.41,1984.8198,2025-12-04 10:59:59.999,6329161.765388,35652,911.9781,2907967.788274
2025-12-04 11:00:00,3188.4,3192.97,3183.81,3191.45,2458.6347,2025-12-04 11:14:59.999,7837709.911235,42152,1434.3969,4573045.750855
2025-12-04 11:15:00,3191.41,3192.21,3184.57,3191.45,1805.3938,2025-12-04 11:29:59.999,5757739.784668,35049,1172.806,3740433.725154
2025-12-04 11:30:00,3191.46,3194.88,3177.67,3182.0,3802.1339,2025-12-04 11:44:59.999,12107112.415554,55727,1343.0958,4277158.687288
2025-12-04 11:45:00,3181.99,3188.44,3178.95,3186.55,1812.2026,2025-12-04 11:59:59.999,5770802.764492,33172,973.8513,3101521.670459
2025-12-04 12:00:00,3186.55,3192.3,3185.63,3190.05,1561.4255,2025-12-04 12:14:59.999,4980377.614494,31634,873.9583,2787796.91401
2025-12-04 12:15:00,3190.06,3193.45,3177.44,3179.21,2603.5857,2025-12-04 12:29:59.999,8284875.549806,48782,1347.1004,4286189.089191
2025-12-04 12:30:00,3179.21,3187.49,3177.78,3183.75,2023.8909,2025-12-04 12:44:59.999,6439349.315819,43229,1215.613,3867976.328319
2025-12-04 12:45:00,3183.74,3185.0,3172.88,3176.8,2387.0287,2025-12-04 12:59:59.999,7587298.076104,35232,1224.3199,3891664.795088
2025-12-04 13:00:00,3176.79,3180.1,3158.56,3164.14,9430.6289,2025-12-04 13:14:59.999,29856373.041803,100493,4052.2863,12829284.539397
2025-12-04 13:15:00,3164.13,3190.59,3164.13,3185.64,5634.2997,2025-12-04 13:29:59.999,17908395.868292,63735,3397.7019,10799475.629535
2025-12-04 13:30:00,3185.64,3189.0,3172.06,3174.56,4472.7856,2025-12-04 13:44:59.999,14228320.969302,68797,2202.5937,7008714.070362
2025-12-04 13:45:00,3174.57,3177.43,3167.22,3170.57,3483.6656,2025-12-04 13:59:59.999,11046921.965882,59173,1489.7934,4724333.87483
2025-12-04 14:00:00,3170.57,3181.85,3169.08,3178.35,3503.0893,2025-12-04 14:14:59.999,11119903.458732,59997,2126.4819,6750232.57119
2025-12-04 14:15:00,3178.36,3188.67,3176.08,3186.8,3004.7263,2025-12-04 14:29:59.999,9559599.4522,47764,1742.9971,5545264.784329
2025-12-04 14:30:00,3186.8,3186.94,3166.77,3176.69,5945.1212,2025-12-04 14:44:59.999,18886189.26965,140294,2815.4202,8946138.929677
2025-12-04 14:45:00,3176.68,3181.1,3139.72,3144.5,22591.0268,2025-12-04 14:59:59.999,71261502.038235,176451,13818.0661,43581967.063123
2025-12-04 15:00:00,3144.49,3184.55,3143.86,3180.0,12660.2822,2025-12-04 15:14:59.999,40073488.332452,159349,7335.9212,23219866.212592
2025-12-04 15:15:00,3179.99,3187.08,3163.94,3173.58,6681.0531,2025-12-04 15:29:59.999,21207454.29835,133845,3094.0966,9822799.135525
2025-12-04 15:30:00,3173.58,3224.38,3170.22,3214.61,17037.742,2025-12-04 15:44:59.999,54567380.415625,148555,10083.0779,32294263.846732
2025-12-04 15:45:00,3214.61,3216.74,3196.21,3208.15,6375.185,2025-12-04 15:59:59.999,20445736.641899,129703,3040.5877,9752242.604584
2025-12-04 16:00:00,3208.15,3210.55,3186.09,3195.82,5731.2736,2025-12-04 16:14:59.999,18329459.169363,121488,2950.7587,9436906.424586
2025-12-04 16:15:00,3195.82,3225.0,3194.79,3209.78,5514.3515,2025-12-04 16:29:59.999,17720735.769456,102360,3164.9676,10169425.59036
2025-12-04 16:30:00,3209.77,3209.77,3174.62,3179.8,11840.1438,2025-12-04 16:44:59.999,37786180.500885,112082,5603.3345,17888242.580989
2025-12-04 16:45:00,3179.8,3189.6,3160.07,3169.0,7614.5993,2025-12-04 16:59:59.999,24165950.230463,92556,3348.6027,10630865.15403
2025-12-04 17:00:00,3169.0,3175.64,3160.38,3171.0,4654.7085,2025-12-04 17:14:59.999,14750742.357576,69459,2613.4977,8284904.415865
2025-12-04 17:15:00,3171.0,3172.27,3158.03,3162.92,3370.6301,2025-12-04 17:29:59.999,10663685.554211,61208,1513.9133,4789951.017004
2025-12-04 17:30:00,3162.92,3166.25,3135.5,3150.87,8612.7207,2025-12-04 17:44:59.999,27126854.936871,106401,3530.9388,11121468.955791
2025-12-04 17:45:00,3150.86,3163.92,3142.63,3160.57,5441.783,2025-12-04 17:59:59.999,17151272.813914,87834,3313.8768,10444758.291014
2025-12-04 18:00:00,3160.56,3161.31,3146.13,3155.97,3129.9908,2025-12-04 18:14:59.999,9870633.032622,84382,1518.1932,4787707.724787
2025-12-04 18:15:00,3155.97,3165.53,3146.86,3158.27,2859.177,2025-12-04 18:29:59.999,9021755.548803,61950,1286.8833,4060953.774221
2025-12-04 18:30:00,3158.26,3164.14,3137.22,3138.94,5503.3866,2025-12-04 18:44:59.999,17321882.680839,65489,1609.0728,5065200.857923
2025-12-04 18:45:00,3138.94,3147.76,3133.71,3141.27,3442.1966,2025-12-04 18:59:59.999,10806212.733029,72248,1564.8352,4912897.952686
2025-12-04 19:00:00,3141.26,3142.25,3086.55,3089.81,18480.3751,2025-12-04 19:14:59.999,57446859.137274,138547,8040.7087,25002502.590849
2025-12-04 19:15:00,3089.82,3099.31,3066.37,3093.6,21413.5517,2025-12-04 19:29:59.999,65999623.535566,203809,9290.4896,28638210.358596
2025-12-04 19:30:00,3093.6,3120.65,3089.19,3115.04,10196.3753,2025-12-04 19:44:59.999,31701897.201407,138032,4824.3853,15007281.329338
2025-12-04 19:45:00,3115.05,3128.89,3115.05,3119.27,6035.643,2025-12-04 19:59:59.999,18848797.442819,87530,2583.6792,8067531.933493
2025-12-04 20:00:00,3119.26,3129.0,3105.9,3116.38,7071.1838,2025-12-04 20:14:59.999,22043198.901254,111385,4314.8827,13451892.508127
2025-12-04 20:15:00,3116.37,3126.91,3109.0,3116.61,3323.0755,2025-12-04 20:29:59.999,10360185.688624,77576,2122.4616,6617132.653887
2025-12-04 20:30:00,3116.61,3134.28,3113.95,3130.6,5734.0773,2025-12-04 20:44:59.999,17927635.15996,72172,2526.8827,7898351.377432
2025-12-04 20:45:00,3130.59,3145.42,3130.59,3141.36,7509.7818,2025-12-04 20:59:59.999,23573681.850327,97119,3916.1434,12292396.615751
2025-12-04 21:00:00,3141.36,3152.07,3136.72,3140.79,5632.7569,2025-12-04 21:14:59.999,17715426.019489,89455,2729.5589,8584829.567008
2025-12-04 21:15:00,3140.79,3145.5,3130.73,3130.73,2474.3906,2025-12-04 21:29:59.999,7762503.26851,43769,946.1741,2969008.167071
2025-12-04 21:30:00,3130.73,3141.4,3126.89,3134.71,1972.8142,2025-12-04 21:44:59.999,6183819.685713,40765,943.56,2958126.614488
2025-12-04 21:45:00,3134.72,3134.98,3118.74,3123.34,3421.917,2025-12-04 21:59:59.999,10698018.763096,41062,1123.6802,3512418.954065
2025-12-04 22:00:00,3123.34,3138.76,3123.34,3134.01,2661.7227,2025-12-04 22:14:59.999,8336049.175979,36981,1325.8901,4152353.671667
2025-12-04 22:15:00,3134.01,3142.4,3132.79,3140.78,1596.4284,2025-12-04 22:29:59.999,5009268.004099,41127,805.615,2528055.706852
2025-12-04 22:30:00,3140.78,3149.0,3139.23,3145.05,1388.0527,2025-12-04 22:44:59.999,4365081.984606,31663,707.7197,2225522.843917
2025-12-04 22:45:00,3145.01,3147.0,3140.1,3143.66,2631.36,2025-12-04 22:59:59.999,8277947.690298,28065,1959.3396,6164734.7734
2025-12-04 23:00:00,3143.66,3144.31,3133.62,3136.52,1642.4494,2025-12-04 23:14:59.999,5155624.201955,45152,664.625,2086325.07496
2025-12-04 23:15:00,3136.51,3141.47,3136.17,3137.91,1111.8168,2025-12-04 23:29:59.999,3489552.328129,24110,488.7794,1534054.541038
2025-12-04 23:30:00,3137.92,3141.99,3128.88,3133.11,1475.1086,2025-12-04 23:44:59.999,4625220.139349,31921,514.9902,1615304.350975
2025-12-04 23:45:00,3133.11,3135.81,3130.53,3133.26,1102.0622,2025-12-04 23:59:59.999,3453556.95344,21159,433.3318,1357956.265273
2025-12-05 00:00:00,3133.26,3144.22,3132.45,3133.78,3759.4568,2025-12-05 00:14:59.999,11796831.184401,44629,985.8154,3093757.631744
2025-12-05 00:15:00,3133.79,3157.74,3133.45,3146.25,4474.8516,2025-12-05 00:29:59.999,14083606.058289,48959,2557.6004,8050000.394091
2025-12-05 00:30:00,3146.25,3153.11,3144.69,3152.67,2270.9436,2025-12-05 00:44:59.999,7150544.13752,32722,908.6233,2861888.487345
2025-12-05 00:45:00,3152.68,3152.68,3145.77,3146.68,1220.2327,2025-12-05 00:59:59.999,3842603.173655,29337,589.5923,1856460.235101
2025-12-05 01:00:00,3146.68,3158.09,3143.53,3149.78,1962.6524,2025-12-05 01:14:59.999,6188547.06135,37648,1199.7667,3783640.039242
2025-12-05 01:15:00,3149.77,3169.79,3149.77,3165.04,4360.8788,2025-12-05 01:29:59.999,13788840.129586,54504,2669.3645,8439208.629356
2025-12-05 01:30:00,3165.04,3165.04,3156.51,3163.39,2301.7696,2025-12-05 01:44:59.999,7278584.640851,33180,1108.619,3505487.793384
2025-12-05 01:45:00,3163.38,3170.87,3161.47,3163.56,2086.9535,2025-12-05 01:59:59.999,6607136.361552,40475,1231.9855,3900588.08534
2025-12-05 02:00:00,3163.55,3168.31,3156.5,3168.31,1837.6647,2025-12-05 02:14:59.999,5808787.175433,33295,893.5303,2825146.373687
2025-12-05 02:15:00,3168.32,3178.66,3168.32,3177.73,3631.269,2025-12-05 02:29:59.999,11526318.550934,47615,1974.0814,6265769.189181
2025-12-05 02:30:00,3177.73,3189.21,3175.56,3188.71,4390.6435,2025-12-05 02:44:59.999,13976817.963249,48264,2626.3204,8360172.425445
2025-12-05 02:45:00,3188.71,3188.71,3180.01,3183.22,2665.9257,2025-12-05 02:59:59.999,8491228.582766,34964,1214.5977,3868774.922592
2025-12-05 03:00:00,3183.21,3193.33,3182.5,3183.34,2233.3789,2025-12-05 03:14:59.999,7119939.496644,37679,1263.8711,4028731.941784
2025-12-05 03:15:00,3183.34,3183.61,3171.15,3173.95,3052.5311,2025-12-05 03:29:59.999,9699251.712425,44059,1037.5477,3295485.473101
2025-12-05 03:30:00,3173.95,3175.37,3169.13,3170.0,1305.6999,2025-12-05 03:44:59.999,4141958.327095,32590,530.4531,1682819.640564
2025-12-05 03:45:00,3170.0,3173.19,3166.02,3170.98,2275.1688,2025-12-05 03:59:59.999,7211601.338022,28861,957.5642,3035242.180387
2025-12-05 04:00:00,3170.98,3181.88,3170.98,3178.67,2500.4969,2025-12-05 04:14:59.999,7947329.627305,38677,1612.5842,5126076.762312
2025-12-05 04:15:00,3178.66,3179.95,3168.21,3169.2,1273.2406,2025-12-05 04:29:59.999,4039848.920657,32447,508.2079,1612439.978219
2025-12-05 04:30:00,3169.2,3169.2,3154.05,3156.97,3479.8617,2025-12-05 04:44:59.999,10997333.717134,56421,1218.2828,3849790.627819
2025-12-05 04:45:00,3156.97,3172.72,3152.0,3168.15,3941.7955,2025-12-05 04:59:59.999,12470364.625896,48424,2230.844,7057227.776702
2025-12-05 05:00:00,3168.15,3173.7,3161.94,3162.13,1727.0803,2025-12-05 05:14:59.999,5471249.881269,33270,862.1304,2731410.401372
2025-12-05 05:15:00,3162.12,3163.31,3154.07,3157.05,1688.5295,2025-12-05 05:29:59.999,5332753.585429,30260,688.1414,2173231.729344
2025-12-05 05:30:00,3157.05,3158.72,3152.71,3156.55,1953.9182,2025-12-05 05:44:59.999,6165833.39649,25553,778.6692,2457057.315326
2025-12-05 05:45:00,3156.55,3157.84,3153.0,3155.96,1517.1174,2025-12-05 05:59:59.999,4786806.242634,20418,559.1619,1764175.551838
2025-12-05 06:00:00,3155.97,3176.5,3155.96,3166.4,3571.1453,2025-12-05 06:14:59.999,11313256.704724,38499,2073.7719,6567834.528235
2025-12-05 06:15:00,3166.39,3168.97,3161.51,3165.99,1121.358,2025-12-05 06:29:59.999,3549928.033428,25408,611.1464,1934722.94412
2025-12-05 06:30:00,3166.0,3167.97,3158.4,3164.31,1002.6045,2025-12-05 06:44:59.999,3172073.07655,27344,491.5233,1555105.421894
2025-12-05 06:45:00,3164.32,3169.98,3162.66,3169.07,1496.93,2025-12-05 06:59:59.999,4739936.876929,19213,894.3183,2832078.40599
2025-12-05 07:00:00,3169.08,3181.42,3166.68,3175.76,3288.7182,2025-12-05 07:14:59.999,10442880.34376,43362,2169.952,6891319.026654
2025-12-05 07:15:00,3175.76,3182.88,3174.31,3180.14,2165.218,2025-12-05 07:29:59.999,6882060.862606,36773,1151.8116,3660826.3911
2025-12-05 07:30:00,3180.14,3181.77,3173.37,3175.11,3086.1115,2025-12-05 07:44:59.999,9807293.15909,35225,1184.7275,3765197.53047
2025-12-05 07:45:00,3175.11,3175.32,3169.92,3173.94,2602.9471,2025-12-05 07:59:59.999,8259462.697093,36797,1015.1042,3220932.945261
2025-12-05 08:00:00,3173.95,3173.95,3160.81,3162.48,3540.9506,2025-12-05 08:14:59.999,11208844.310795,43377,1251.9755,3963398.894206
2025-12-05 08:15:00,3162.48,3164.42,3156.95,3159.84,4018.1876,2025-12-05 08:29:59.999,12697505.411733,36411,1215.8266,3842430.629264
2025-12-05 08:30:00,3159.83,3160.8,3143.36,3150.23,4459.9371,2025-12-05 08:44:59.999,14059982.600136,47893,1904.2257,6004349.808651
2025-12-05 08:45:00,3150.23,3158.21,3148.78,3155.17,2183.8491,2025-12-05 08:59:59.999,6888900.47146,27994,947.3272,2988001.100634
2025-12-05 09:00:00,3155.18,3155.55,3139.55,3142.2,10276.8604,2025-12-05 09:14:59.999,32308034.059098,60598,2354.1307,7403150.342104
2025-12-05 09:15:00,3142.2,3142.65,3115.49,3123.67,14285.6694,2025-12-05 09:29:59.999,44709687.111209,91506,5064.3154,15840530.298543
2025-12-05 09:30:00,3123.67,3129.1,3107.82,3113.87,10984.8955,2025-12-05 09:44:59.999,34236875.554255,85229,6645.837,20706868.861728
2025-12-05 09:45:00,3113.86,3124.3,3110.84,3121.8,5859.199,2025-12-05 09:59:59.999,18256947.577207,70309,2962.3103,9231326.092175
2025-12-05 10:00:00,3121.79,3139.54,3120.59,3128.46,5683.1134,2025-12-05 10:14:59.999,17789333.676736,69994,3011.3754,9426152.900659
2025-12-05 10:15:00,3128.46,3145.45,3127.41,3140.64,6295.7876,2025-12-05 10:29:59.999,19771634.151896,61191,3160.3792,9922391.688187
2025-12-05 10:30:00,3140.63,3148.44,3138.92,3145.28,3211.4178,2025-12-05 10:44:59.999,10095786.089599,41524,2058.9689,6472930.802612
2025-12-05 10:45:00,3145.28,3145.74,3131.49,3134.88,2448.0056,2025-12-05 10:59:59.999,7680590.877694,35891,1256.4748,3941878.112169
2025-12-05 11:00:00,3134.89,3143.2,3128.73,3143.18,3113.6759,2025-12-05 11:14:59.999,9765431.945453,40248,1876.4274,5884857.519755
2025-12-05 11:15:00,3143.18,3143.46,3122.51,3129.75,2875.0292,2025-12-05 11:29:59.999,9001143.174464,39635,1144.0486,3581869.905411
2025-12-05 11:30:00,3129.7,3130.91,3110.36,3117.53,4339.2882,2025-12-05 11:44:59.999,13528074.84932,54216,1614.9046,5034115.488759
2025-12-05 11:45:00,3117.53,3139.85,3117.53,3131.38,4395.1012,2025-12-05 11:59:59.999,13762602.868947,44489,2387.7156,7477315.986029
2025-12-05 12:00:00,3131.38,3135.3,3123.33,3124.23,4606.882,2025-12-05 12:14:59.999,14416048.792107,51711,2763.4844,8647424.860412
2025-12-05 12:15:00,3124.24,3127.77,3117.84,3124.49,5020.2375,2025-12-05 12:29:59.999,15680658.829861,44993,1164.8538,3637678.176465
2025-12-05 12:30:00,3124.49,3133.29,3118.72,3126.06,6070.0477,2025-12-05 12:44:59.999,18981047.933324,45333,3119.6219,9753385.725554
2025-12-05 12:45:00,3126.06,3130.31,3124.27,3128.25,1666.5843,2025-12-05 12:59:59.999,5214097.685658,28362,1048.0543,3279215.787904
2025-12-05 13:00:00,3128.25,3137.74,3114.32,3125.0,5576.2271,2025-12-05 13:14:59.999,17426747.655402,61403,2658.406,8308457.053737
2025-12-05 13:15:00,3125.01,3131.66,3112.79,3120.61,5851.1737,2025-12-05 13:29:59.999,18275156.279317,60174,2616.8303,8173183.321982
2025-12-05 13:30:00,3120.61,3122.48,3088.0,3096.83,12293.044,2025-12-05 13:44:59.999,38141738.80887,130137,3585.3161,11125718.894834
2025-12-05 13:45:00,3096.83,3108.49,3087.53,3099.05,9924.3076,2025-12-05 13:59:59.999,30763911.83415,102396,4156.1862,12884652.182266
2025-12-05 14:00:00,3099.06,3113.78,3098.2,3103.95,9133.4539,2025-12-05 14:14:59.999,28362358.844456,79269,4977.1796,15450036.183114
2025-12-05 14:15:00,3103.93,3107.31,3097.49,3101.33,3596.69,2025-12-05 14:29:59.999,11160293.232838,59753,1325.1426,4112036.862706
2025-12-05 14:30:00,3101.33,3115.96,3082.75,3095.19,10991.5336,2025-12-05 14:44:59.999,34082305.541013,151797,4025.7295,12486463.100532
2025-12-05 14:45:00,3095.19,3107.73,3088.28,3103.51,5468.3924,2025-12-05 14:59:59.999,16946739.227221,108390,2804.9171,8695200.028007
2025-12-05 15:00:00,3103.52,3157.99,3103.52,3141.46,25344.0198,2025-12-05 15:14:59.999,79511337.786098,213766,14082.7357,44170467.080584
2025-12-05 15:15:00,3141.46,3146.84,3129.3,3139.21,8532.881,2025-12-05 15:29:59.999,26775831.098939,100427,5017.1341,15747782.832961
2025-12-05 15:30:00,3139.22,3147.16,3124.01,3132.11,6582.9556,2025-12-05 15:44:59.999,20658150.008394,106780,3120.9855,9796734.717096
2025-12-05 15:45:00,3132.1,3132.1,3094.65,3106.34,10346.6695,2025-12-05 15:59:59.999,32189866.065583,116128,4254.9113,13242408.183974
2025-12-05 16:00:00,3106.35,3108.73,3054.0,3061.03,21406.0925,2025-12-05 16:14:59.999,65748624.83028,174458,7550.7784,23206359.206562
2025-12-05 16:15:00,3061.03,3079.08,3046.78,3061.5,14928.0171,2025-12-05 16:29:59.999,45739378.280419,143627,7210.8347,22095754.078999
2025-12-05 16:30:00,3061.5,3062.8,3000.27,3015.83,30313.2899,2025-12-05 16:44:59.999,91776650.820255,218317,13955.1108,42217702.919518
2025-12-05 16:45:00,3015.83,3040.38,3005.55,3032.78,20747.8482,2025-12-05 16:59:59.999,62679873.078042,202394,11992.6596,36235514.96799
2025-12-05 17:00:00,3032.77,3038.09,3013.18,3014.81,11116.5385,2025-12-05 17:14:59.999,33604333.956184,116086,5775.8156,17463827.722329
2025-12-05 17:15:00,3014.8,3025.97,3009.19,3014.87,6710.7431,2025-12-05 17:29:59.999,20238684.429789,116613,3982.4958,12011118.351771
2025-12-05 17:30:00,3014.86,3029.01,3006.54,3019.31,6711.5202,2025-12-05 17:44:59.999,20255619.204818,106190,3854.4369,11631934.135013
2025-12-05 17:45:00,3019.3,3039.73,3017.17,3033.52,4905.9522,2025-12-05 17:59:59.999,14860851.714943,89695,2741.0742,8304183.232112
2025-12-05 18:00:00,3033.52,3063.31,3027.47,3051.25,9609.1147,2025-12-05 18:14:59.999,29291907.340497,108957,6008.0642,18312047.557399
2025-12-05 18:15:00,3051.25,3052.16,3017.17,3028.68,13544.1562,2025-12-05 18:29:59.999,41089687.284131,107904,5873.5901,17810249.085963
2025-12-05 18:30:00,3028.68,3036.27,3008.44,3011.87,5048.655,2025-12-05 18:44:59.999,15250337.199479,80147,2124.7795,6420907.523535
2025-12-05 18:45:00,3011.87,3018.28,3004.1,3007.53,3301.4888,2025-12-05 18:59:59.999,9938347.274982,58438,1441.8928,4341148.622646
2025-12-05 19:00:00,3007.53,3013.88,2983.08,3011.15,14724.2038,2025-12-05 19:14:59.999,44122487.645942,124419,7243.8959,21711169.302569
2025-12-05 19:15:00,3011.15,3031.12,3007.05,3025.92,7231.8343,2025-12-05 19:29:59.999,21844959.633977,95749,4058.313,12257871.110524
2025-12-05 19:30:00,3025.93,3035.53,3023.24,3030.39,4284.0241,2025-12-05 19:44:59.999,12979399.268013,67081,2581.5202,7821229.322942
2025-12-05 19:45:00,3030.39,3047.37,3025.4,3038.49,5548.8515,2025-12-05 19:59:59.999,16849851.772867,63724,3626.8724,11012010.052233
2025-12-05 20:00:00,3038.5,3043.05,3027.72,3043.04,5255.4651,2025-12-05 20:14:59.999,15956583.943628,67054,3274.0541,9941477.437611
2025-12-05 20:15:00,3043.05,3049.34,3038.56,3041.0,5398.2453,2025-12-05 20:29:59.999,16432295.133671,66552,3045.2476,9270207.475009
2025-12-05 20:30:00,3041.01,3041.32,3023.54,3023.71,5524.6866,2025-12-05 20:44:59.999,16742852.631693,64418,3275.1468,9925313.266149
2025-12-05 20:45:00,3023.72,3026.14,3015.42,3022.52,6176.9825,2025-12-05 20:59:59.999,18661546.620384,75108,4190.2948,12660548.283224
2025-12-05 21:00:00,3022.52,3038.64,3021.77,3033.73,9204.6307,2025-12-05 21:14:59.999,27905866.475317,67551,7052.0013,21381701.145754
2025-12-05 21:15:00,3033.72,3037.22,3027.1,3029.09,2888.0443,2025-12-05 21:29:59.999,8756703.199756,31571,1412.4714,4283852.426473
2025-12-05 21:30:00,3029.09,3031.79,3022.65,3024.62,1934.3953,2025-12-05 21:44:59.999,5855334.856234,34478,970.3998,2937588.214778
